거래일자,거래구분,종목명,종목코드,환율,거래수량,거래대금_원,단가_원,수수료_원,제세금_원,변제연체합_원,잔고,잔액_원,거래대금_달러,단가_달러,수수료_달러,제세금_달러,변제연체합_달러,잔액_달러
2025.08.13,판매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,390.20",2,"216,899","108,449",208,0,0,104,"216,787",156.02,78.01,0.15,0.00,0.00,155.94
2025.08.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,390.20",342,"3,841,623","11,232","3,836",0,0,342,"34,686,810","2,763.36",8.08,2.76,0.00,0.00,"24,950.95"
2025.08.13,구매,그래닛셰어즈 엔비디아 데일리 2배 롱 ETF,US38747R8271,"1,390.20",27,"3,456,259","128,009","3,447",0,0,27,"31,227,103","2,486.16",92.08,2.48,0.00,0.00,"22,462.31"
2025.08.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,390.20",278,"3,114,529","11,203","3,114",0,0,620,"28,109,468","2,240.3464",8.0588,2.24,0.00,0.00,"20,219.73"
2025.08.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,390.20","2,000","22,437,828","11,218","22,437",0,0,"2,620","5,649,202","16,140.00",8.07,16.14,0.00,0.00,"4,063.59"
2025.08.13,구매,그래닛셰어즈 엔비디아 데일리 2배 롱 ETF,US38747R8271,"1,390.20",22,"2,805,776","127,535","2,794",0,0,49,"2,840,637","2,018.2536",91.7388,2.01,0.00,0.00,"2,043.33"
2025.08.13,구매,그래닛셰어즈 엔비디아 데일리 2배 롱 ETF,US38747R8271,"1,390.20",2,"253,732","126,866",250,0,0,51,"2,586,661",182.515,91.2575,0.18,0.00,0.00,"1,860.64"
2025.08.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,390.20",115,"1,289,983","11,217","1,278",0,0,"2,735","1,295,402",927.912,8.0688,0.92,0.00,0.00,931.81
2025.08.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,390.20",57,"637,893","11,191",625,0,0,"2,792","656,883",458.85,8.05,0.45,0.00,0.00,472.51
2025.08.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,390.20",29,"323,332","11,149",319,0,0,"2,821","333,230",232.58,8.02,0.23,0.00,0.00,239.70
2025.08.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,390.20",3,"33,406","11,135",27,0,0,"2,824","299,796",24.03,8.01,0.02,0.00,0.00,215.65
2025.08.13,판매,그래닛셰어즈 엔비디아 데일리 2배 롱 ETF,US38747R8271,"1,390.20",25,"3,207,017","128,280","3,197",0,0,26,"3,503,609","2,306.875",92.275,2.30,0.00,0.00,"2,520.22"
2025.08.13,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,390.20",29,"3,120,430","107,601","3,114",0,0,133,"380,066","2,244.5913",77.3997,2.24,0.00,0.00,273.39
2025.08.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,390.20",16,"179,031","11,189",166,0,0,"2,840","200,869",128.7808,8.0488,0.12,0.00,0.00,144.49
2025.08.13,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,390.20","2,840","32,179,148","11,330","32,169",0,0,0,"32,347,840","23,147.136",8.1504,23.14,0.00,0.00,"23,268.48"
2025.08.13,구매,그래닛셰어즈 엔비디아 데일리 2배 롱 ETF,US38747R8271,"1,390.20",124,"16,040,388","129,357","16,029",0,0,150,"16,291,434","11,538.1876",93.0499,11.53,0.00,0.00,"11,718.77"
2025.08.13,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,390.20",37,"3,986,398","107,740","3,975",0,0,170,"12,301,059","2,867.50",77.50,2.86,0.00,0.00,"8,848.41"
2025.08.13,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,390.20",28,"3,017,512","107,768","3,016",0,0,198,"9,280,530","2,170.56",77.52,2.17,0.00,0.00,"6,675.68"
2025.08.13,구매,그래닛셰어즈 엔비디아 데일리 2배 롱 ETF,US38747R8271,"1,390.20",17,"2,199,206","129,365","2,196",0,0,167,"7,079,134","1,581.935",93.055,1.58,0.00,0.00,"5,092.17"
2025.08.13,구매,그래닛셰어즈 엔비디아 데일리 2배 롱 ETF,US38747R8271,"1,390.20",13,"1,680,932","129,302","1,668",0,0,180,"5,396,533","1,209.13",93.01,1.20,0.00,0.00,"3,881.84"
2025.08.13,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,390.20",12,"1,291,439","107,619","1,278",0,0,210,"4,103,828",928.9596,77.4133,0.92,0.00,0.00,"2,951.97"
2025.08.13,구매,그래닛셰어즈 엔비디아 데일리 2배 롱 ETF,US38747R8271,"1,390.20",7,"904,920","129,274",903,0,0,187,"3,198,016",650.9286,92.9898,0.65,0.00,0.00,"2,300.40"
2025.08.13,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,390.20",14,"1,504,423","107,458","1,501",0,0,224,"1,692,095","1,082.1636",77.2974,1.08,0.00,0.00,"1,217.16"
2025.08.13,구매,그래닛셰어즈 엔비디아 데일리 2배 롱 ETF,US38747R8271,"1,390.20",2,"257,603","128,801",250,0,0,189,"1,434,255",185.2998,92.6499,0.18,0.00,0.00,"1,031.69"
2025.08.13,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,390.20",10,"1,074,047","107,404","1,070",0,0,234,"359,144",772.585,77.2585,0.77,0.00,0.00,258.34
2025.08.13,판매,그래닛셰어즈 엔비디아 데일리 2배 롱 ETF,US38747R8271,"1,390.20",1,"129,691","129,691",125,0,0,188,"488,710",93.29,93.29,0.09,0.00,0.00,351.54
2025.08.13,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,390.20",2,"213,784","106,892",208,0,0,236,"274,717",153.78,76.89,0.15,0.00,0.00,197.61
2025.08.14,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,383.80",1,"10,584","10,584",0,0,0,1,"59,863",7.6488,7.6488,0.00,0.00,0.00,43.26
2025.08.14,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,383.80",1,"10,613","10,613",0,0,0,0,"70,476",7.67,7.67,0.00,0.00,0.00,50.93
2025.08.20,판매,그래닛셰어즈 엔비디아 데일리 2배 롱 ETF,US38747R8271,"1,389.40",94,"11,585,845","123,253","11,573",0,0,94,"11,594,417","8,338.74",88.71,8.33,0.00,0.00,"8,344.91"
2025.08.20,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,389.40",24,"1,118,411","46,600","1,111",0,0,24,"10,500,501",804.96,33.54,0.80,0.00,0.00,"7,557.58"
2025.08.20,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,389.40",56,"2,616,629","46,725","2,612",0,0,80,"7,881,260","1,883.28",33.63,1.88,0.00,0.00,"5,672.42"
2025.08.20,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,389.40",120,"5,607,062","46,725","5,599",0,0,200,"2,268,598","4,035.60",33.63,4.03,0.00,0.00,"1,632.79"
2025.08.20,구매,그래닛셰어즈 AMD 데일리 2배 ETF,US38747R7513,"1,389.40",64,"1,120,412","17,506","1,111",0,0,64,"1,147,074",806.40,12.60,0.80,0.00,0.00,825.59
2025.08.20,구매,그래닛셰어즈 AMD 데일리 2배 ETF,US38747R7513,"1,389.40",64,"1,120,412","17,506","1,111",0,0,128,"25,551",806.40,12.60,0.80,0.00,0.00,18.39
2025.08.20,구매,그래닛셰어즈 AMD 데일리 2배 ETF,US38747R7513,"1,389.40",1,"17,478","17,478",13,0,0,129,"8,058",12.58,12.58,0.01,0.00,0.00,5.80
2025.08.20,판매,그래닛셰어즈 AMD 데일리 2배 ETF,US38747R7513,"1,389.40",129,"2,274,461","17,631","2,264",0,0,0,"2,280,255","1,637.01",12.69,1.63,0.00,0.00,"1,641.18"
2025.08.20,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,389.40",200,"9,381,228","46,906","9,378",0,0,0,"11,652,105","6,752.00",33.76,6.75,0.00,0.00,"8,386.43"
2025.08.20,구매,디렉시온 미국 반도체 3배 ETF,US25459W4583,"1,389.40",307,"11,604,178","37,798","11,601",0,0,307,"36,332","8,351.935",27.205,8.35,0.00,0.00,26.15
2025.08.20,판매,디렉시온 미국 반도체 3배 ETF,US25459W4583,"1,389.40",307,"11,704,416","38,125","11,698",0,0,0,"11,729,050","8,424.08",27.44,8.42,0.00,0.00,"8,441.81"
2025.08.20,구매,그래닛셰어즈 AMD 데일리 2배 ETF,US38747R7513,"1,389.40",658,"11,692,848","17,770","11,684",0,0,658,"24,522","8,415.7542",12.7899,8.41,0.00,0.00,17.65
2025.08.20,구매,그래닛셰어즈 AMD 데일리 2배 ETF,US38747R7513,"1,389.40",1,"17,548","17,548",13,0,0,659,"6,960",12.63,12.63,0.01,0.00,0.00,5.01
2025.08.22,구매,그래닛셰어즈 AMD 데일리 2배 ETF,US38747R7513,"1,398.10",1,"15,407","15,407",13,0,0,660,"3,956",11.02,11.02,0.01,0.00,0.00,2.83
2025.08.27,구매,그래닛셰어즈 엔비디아 데일리 2배 롱 ETF,US38747R8271,"1,391.20",16,"1,953,255","122,078","1,947",0,0,110,"2,231,971","1,404.008",87.7505,1.40,0.00,0.00,"1,604.35"
2025.08.27,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,391.20",9,"415,565","46,173",403,0,0,9,"1,816,002",298.71,33.19,0.29,0.00,0.00,"1,305.35"
2025.08.27,구매,그래닛셰어즈 AMD 데일리 2배 ETF,US38747R7513,"1,391.20",2,"29,938","14,969",27,0,0,662,"1,786,036",21.52,10.76,0.02,0.00,0.00,"1,283.81"
2025.08.27,구매,그래닛셰어즈 AMD 데일리 2배 ETF,US38747R7513,"1,391.20",3,"44,991","14,997",41,0,0,665,"1,741,003",32.34,10.78,0.03,0.00,0.00,"1,251.44"
2025.08.27,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,391.20",21,"971,405","46,257",959,0,0,30,"765,215",698.25,33.25,0.69,0.00,0.00,550.04
2025.08.27,구매,그래닛셰어즈 AMD 데일리 2배 ETF,US38747R7513,"1,391.20",1,"15,108","15,108",13,0,0,666,"750,093",10.86,10.86,0.01,0.00,0.00,539.17
2025.08.28,구매,그래닛셰어즈 AMD 데일리 2배 ETF,US38747R7513,"1,395.70",1,"15,813","15,813",13,0,0,667,"1,041,024",11.33,11.33,0.01,0.00,0.00,745.88
2025.08.28,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,395.70",2,"87,705","43,852",83,0,0,32,"772,994",62.84,31.42,0.06,0.00,0.00,553.84
2025.08.28,구매,그래닛셰어즈 엔비디아 데일리 2배 롱 ETF,US38747R8271,"1,395.70",3,"378,681","126,227",376,0,0,113,"393,936",271.32,90.44,0.27,0.00,0.00,282.25
2025.08.29,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,388.60",2,"16,218","8,109",13,0,0,2,"767,729",11.68,5.84,0.01,0.00,0.00,552.88
2025.09.01,구매,그래닛셰어즈 엔비디아 데일리 2배 롱 ETF,US38747R8271,"1,387.70",1,"122,062","122,062",111,0,0,114,"611,462",87.96,87.96,0.08,0.00,0.00,440.63
2025.09.01,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,387.70",6,"47,615","7,935",41,0,0,8,"395,841",34.3128,5.7188,0.03,0.00,0.00,285.25
2025.09.01,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,387.70",32,"1,474,736","46,085","1,470",0,0,0,"1,534,671","1,062.72",33.21,1.06,0.00,0.00,"1,105.91"
2025.09.01,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,387.70",96,"732,705","7,632",721,0,0,104,"801,244",528.00,5.50,0.52,0.00,0.00,577.39
2025.09.01,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,387.70",97,"737,645","7,604",735,0,0,201,"62,862",531.56,5.48,0.53,0.00,0.00,45.30
2025.09.01,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,387.70",1,"7,590","7,590",0,0,0,202,"55,272",5.47,5.47,0.00,0.00,0.00,39.83
2025.09.01,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,387.70",10,"75,907","7,590",69,0,0,212,0,54.70,5.47,0.05,0.00,0.00,0.00
2025.09.01,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,387.70",212,"1,630,178","7,689","1,623",0,"20,704",0,"1,607,844","1,174.7344",5.5412,1.17,0.00,14.92,"1,158.64"
2025.09.01,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,387.70",35,"1,606,193","45,891","1,595",0,0,35,55,"1,157.45",33.07,1.15,0.00,0.00,0.04
2025.09.08,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,391.80",1,"43,354","43,354",41,0,0,36,"32,484",31.15,31.15,0.03,0.00,0.00,23.34
2025.09.09,구매,그래닛셰어즈 AMD 데일리 2배 ETF,US38747R7513,"1,390.40",2,"27,863","13,931",27,0,0,669,"4,560",20.04,10.02,0.02,0.00,0.00,3.28
2025.09.09,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,390.40",36,"1,666,310","46,286","1,654",0,0,0,"1,669,216","1,198.44",33.29,1.19,0.00,0.00,"1,200.53"
2025.09.12,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,389.40",325,"15,873,467","48,841","15,866",0,0,325,"25,120","11,424.6925",35.1529,11.42,0.00,0.00,18.08
2025.09.17,구매,그래닛셰어즈 AMD 데일리 2배 ETF,US38747R7513,"1,382.30",7,"98,405","14,057",96,0,0,676,"5,045",71.19,10.17,0.07,0.00,0.00,3.65
2025.09.25,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,394.90",47,"2,225,070","47,341","2,217",0,0,47,"6,952,865","1,595.1471",33.9393,1.59,0.00,0.00,"4,984.49"
2025.09.25,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,394.90",143,"6,762,635","47,291","6,751",0,0,190,"183,485","4,848.1147",33.9029,4.84,0.00,0.00,131.54
2025.09.26,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,400.40",185,"9,015,775","48,733","9,004",0,0,5,"9,199,563","6,438.00",34.80,6.43,0.00,0.00,"6,569.24"
2025.09.26,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,400.40",5,"243,764","48,752",238,0,0,0,"9,413,250",174.068,34.8136,0.17,0.00,0.00,"6,721.83"
2025.10.01,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,403.20",74,"3,714,543","50,196","3,704",0,0,74,"331,618","2,647.1946",35.7729,2.64,0.00,0.00,236.33
2025.10.03,구매,T-REX 비트마인 이머션 테크놀로지스 데일,US38747R7513,"1,406.00",1,"41,209","41,209",28,0,0,265,0,354.55,10.13,0.35,0.00,15.46,338.74
2025.10.03,구매,T-REX 비트마인 이머션 테크놀로지스 데일,US38747R8271,"1,406.00",12,"495,868","41,322",492,0,0,277,0,"5,185.60",92.60,5.18,0.00,14.29,"5,166.13"
2025.10.03,구매,T-REX 비트마인 이머션 테크놀로지스 데일,US38747R8016,"1,406.00",175,"7,273,238","41,561","7,269",0,0,452,"60,921","1,062.18",39.34,1.06,0.00,0.00,"1,104.45"
2025.10.03,구매,T-REX 비트마인 이머션 테크놀로지스 데일,US26923N3897,"1,406.00",40,"1,580,344","39,508","1,574",0,0,492,0,112.45,112.45,0.11,0.00,0.00,170.36
2025.10.07,구매,디렉시온 미국 반도체 3배 ETF,US25459W4583,"1,406.00",1,"55,255","55,255",42,0,0,1,"85,147",39.30,39.30,0.03,0.00,0.00,60.56
2025.10.07,판매,T-REX 비트마인 이머션 테크놀로지스 데일,US26923N3897,"1,406.00",1,"44,176","44,176",42,0,0,488,"217,381",119.90,119.90,0.11,0.00,0.00,318.41
2025.10.08,구매,디렉시온 미국 반도체 3배 ETF,US25459W4583,"1,406.00",3,"164,502","54,834",154,0,0,4,"283,027",117.00,39.00,0.11,0.00,0.00,201.30
2025.10.08,판매,디렉시온 미국 반도체 3배 ETF,US25459W4583,"1,406.00",4,"219,617","54,904",210,0,0,0,"24,486,052",156.20,39.05,0.15,0.00,0.00,"17,415.40"
2025.10.08,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,406.00",124,"20,117,554","162,238","20,105",0,0,124,"60,782,687","14,308.36",115.39,14.30,0.00,0.00,"43,230.93"
2025.10.08,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,406.00","1,906","15,141,073","7,943","15,128",0,0,"1,906","45,626,485","10,768.90",5.65,10.76,0.00,0.00,"32,451.27"
2025.10.08,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,406.00",279,"45,358,642","162,575","45,357",0,0,403,"222,485","32,260.77",115.63,32.26,0.00,0.00,158.24
2025.10.08,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,406.00",9,"71,495","7,943",70,0,0,"1,915","150,920",50.85,5.65,0.05,0.00,0.00,107.34
2025.10.08,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,406.00",11,"87,073","7,915",84,0,0,"1,926","63,762",61.93,5.63,0.06,0.00,0.00,45.35
2025.10.08,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,406.00","1,926","15,356,547","7,973","15,353",0,0,0,"15,404,951","10,922.1534",5.6709,10.92,0.00,0.00,"10,956.58"
2025.10.08,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,406.00",23,"3,708,761","161,250","3,697",0,0,426,"11,692,492","2,637.8102",114.6874,2.63,0.00,0.00,"8,316.14"
2025.10.08,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,406.00",72,"11,536,378","160,227","11,529",0,0,498,"144,593","8,205.1056",113.9598,8.20,0.00,0.00,102.84
2025.10.09,구매,디렉시온 미국 반도체 3배 ETF,US25459W4583,"1,406.00",1,"59,853","59,853",56,0,0,1,"4,681",42.57,42.57,0.04,0.00,0.00,3.33
2025.10.10,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,401.90",241,"1,607,798","6,671","1,598",0,0,241,"14,986","1,146.8708",4.7588,1.14,0.00,0.00,10.69
2025.10.10,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,401.90",241,"1,618,744","6,716","1,612",0,0,0,"1,620,652","1,154.6792",4.7912,1.15,0.00,0.00,"1,156.04"
2025.10.10,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,401.90",182,"1,229,802","6,757","1,219",0,0,182,"3,967",877.24,4.82,0.87,0.00,0.00,2.83
2025.10.15,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,428.40",10,"65,135","6,513",57,0,0,192,"183,949",45.60,4.56,0.04,0.00,0.00,128.78
2025.11.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.40",30,"111,739","3,724",102,0,0,30,"1,485,697",76.20,2.54,0.07,0.00,0.00,"1,013.16"
2025.11.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.40",10,"37,246","3,724",29,0,0,40,"1,448,421",25.40,2.54,0.02,0.00,0.00,987.74
2025.11.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.40",1,"3,475","3,475",0,0,0,41,"1,444,946",2.37,2.37,0.00,0.00,0.00,985.37
2025.11.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.40",1,"3,504","3,504",0,0,0,42,"1,441,441",2.39,2.39,0.00,0.00,0.00,982.98
2025.11.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.40",1,"3,343","3,343",0,0,0,43,"1,438,098",2.28,2.28,0.00,0.00,0.00,980.70
2025.11.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.40",100,"335,732","3,357",322,0,0,143,"972,105",228.95,2.2895,0.22,0.00,0.00,662.92
2025.11.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.40",19,"63,510","3,342",58,0,0,162,"908,537",43.3105,2.2795,0.04,0.00,0.00,619.57
2025.11.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.40",19,"62,967","3,314",58,0,0,181,"845,511",42.94,2.26,0.04,0.00,0.00,576.59
2025.11.14,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,469.50",10,"32,182","3,218",29,0,0,191,"1,023,536",21.90,2.19,0.02,0.00,0.00,696.52
2025.11.14,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,469.50",252,"810,987","3,218",808,0,0,443,"211,740",551.88,2.19,0.55,0.00,0.00,144.09
2025.11.14,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,469.50",1,"3,276","3,276",0,0,0,444,"208,463",2.23,2.23,0.00,0.00,0.00,141.86
2025.11.17,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,458.50",30,"92,760","3,092",87,0,0,474,"8,643,246",63.60,2.12,0.06,0.00,0.00,"5,926.12"
2025.11.17,구매,T-REX 비트마인 이머션 테크놀로지스 데일,US38747R8016,"1,458.50",5,"110,043","22,008",102,0,0,5,"8,533,100",2.009985,27.740001,0.00,0.00,0.00,"5,848.60"
2025.11.18,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,458.30",1,"2,391","2,391",0,0,0,475,"19,472,227",1.6397,1.6397,0.00,0.00,0.00,"13,352.69"
2025.11.18,구매,T-REX 비트마인 이머션 테크놀로지스 데일,US38747R8016,"1,458.30",1,"14,566","14,566",0,0,0,7,"19,441,982",217.70,21.77,0.21,0.00,0.00,"13,114.04"
2025.11.18,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,458.30",1,"2,274","2,274",0,0,0,476,"19,121,929",1.56,1.56,0.00,0.00,0.00,"13,112.48"
2025.11.18,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,458.30",1,"2,289","2,289",0,0,0,477,"18,421,712",1.5697,1.5697,0.00,0.00,0.00,"12,632.32"
2025.11.18,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,458.30",115,"258,264","2,245",247,0,0,592,"17,924,577",177.10,1.54,0.17,0.00,0.00,"12,291.42"
2025.11.18,구매,T-REX 비트마인 이머션 테크놀로지스 데일,US38747R8016,"1,458.30",230,"3,481,545","15,137","3,470",0,0,255,"14,439,561","2,370.24",24.69,2.37,0.00,0.00,"7,529.03"
2025.11.18,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,458.30",1,"2,419","2,419",0,0,0,593,"10,946,685",1.6593,1.6593,0.00,0.00,0.00,"7,506.47"
2025.11.19,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,465.20",2,"4,717","2,358",0,0,0,595,"2,974,253",3.22,1.61,0.00,0.00,0.00,"2,029.93"
2025.11.19,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,465.20",1,"2,212","2,212",0,0,0,596,"2,866,370",1.5097,1.5097,0.00,0.00,0.00,"1,956.30"
2025.11.19,구매,T-REX 비트마인 이머션 테크놀로지스 데일,US38747R8016,"1,465.20",1,"13,743","13,743",0,0,0,258,"2,852,627",21.95,21.95,0.02,0.00,0.00,"1,924.95"
2025.11.27,구매,T-REX 비트마인 이머션 테크놀로지스 데일,US38747R8016,"1,462.70",1,"10,414","10,414",0,0,0,259,"85,260",38.90,19.45,0.03,0.00,0.00,45.83
2025.12.02,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,469.10",4,"7,110","1,777",0,0,0,600,"59,762",4.84,1.21,0.00,0.00,0.00,40.68
2025.12.17,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,472.40",60,"1,031,857","17,197","1,030",0,0,0,"1,043,504",700.80,11.68,0.70,0.00,0.00,708.71
2025.12.29,판매,T-REX 비트마인 이머션 테크놀로지스 데일,US26923N3897,"1,442.30",99,"794,613","8,026",793,0,0,0,"19,008,288",736.80,61.40,0.73,0.00,0.00,"13,915.22"
2025.12.29,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,442.30",562,"13,252,780","23,581","13,240",0,0,562,"6,875,242","9,188.6438",16.3499,9.18,0.00,0.00,"4,766.86"
2025.12.29,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,442.30",10,"235,960","23,596",230,0,0,572,"6,639,051",163.60,16.36,0.16,0.00,0.00,"4,603.10"
2025.12.29,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,442.30",3,"70,788","23,596",57,0,0,575,"6,568,205",49.08,16.36,0.04,0.00,0.00,"4,553.98"
2025.12.29,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,442.30",30,"706,150","23,538",692,0,0,605,"5,861,362",489.60,16.32,0.48,0.00,0.00,"4,063.90"
2025.12.29,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,442.30",240,"5,735,738","23,898","5,725",0,0,845,"119,898","3,976.80",16.57,3.97,0.00,0.00,83.13
2025.12.30,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,433.90",1,"23,817","23,817",14,0,0,846,"95,368",16.61,16.61,0.01,0.00,0.00,66.51
2025.12.30,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,433.90",4,"95,268","23,817",86,0,0,850,14,66.44,16.61,0.06,0.00,0.00,0.01
2025.12.31,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,434.90",2,"45,199","22,599",43,0,0,848,"45,170",31.50,15.75,0.03,0.00,0.00,31.48
2026.01.06,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,446.80",1,"21,542","21,542",14,0,0,849,"64,990",14.89,14.89,0.01,0.00,0.00,44.92
2026.01.06,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,446.80",2,"43,346","21,673",28,0,0,851,"21,615",29.96,14.98,0.02,0.00,0.00,14.94
2026.01.06,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,446.80",1,"21,600","21,600",14,0,0,852,0,14.93,14.93,0.01,0.00,0.00,0.00
2026.01.08,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,448.30",18,"483,065","26,836",477,0,0,870,"1,328,221",333.54,18.53,0.33,0.00,0.00,917.09
2026.01.09,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,449.40",38,"994,143","26,161",985,0,0,908,"383,221",685.90,18.05,0.68,0.00,0.00,264.40
2026.01.09,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,449.40",12,"309,765","25,813",304,0,0,920,"73,151",213.72,17.81,0.21,0.00,0.00,50.47
