ticker,strategy,target,stop,hold,unit_mul,max_pyr,trailing,n,pnl,wr,avg,avg_layers
ROBN,j_pullback_deep_bounce,40,-20,30,2.0,3,False,3,2125182,100.0,35.46,1.0
PTIR,j_btc_rsi_vix,80,-25,90,3.0,3,True,8,2111563,37.5,8.56,1.25
PTIR,j_vix_optimal,30,-15,15,4.0,1,False,7,2102800,42.9,7.52,1.0
ROBN,j_vcp_pullback,40,-20,30,2.0,3,False,3,2100042,66.7,21.67,1.67
PTIR,j_mstr_below_vix,60,-25,60,3.0,3,False,3,2096424,66.7,22.99,1.67
AMDL,j_mstr_below_btc_low,60,-25,60,2.0,5,False,10,2096140,40.0,0.86,2.5
PTIR,j_vix_optimal,30,-20,45,2.0,2,False,5,2092007,60.0,11.08,1.4
IREN,j_vcp_pullback,30,-15,15,4.0,1,False,5,2088686,80.0,10.45,1.0
ROBN,j_vix_qqq_pullback,30,-20,45,2.0,2,False,3,2073854,100.0,34.6,1.0
MSTX,j_btc_rsi_low_pull,80,-25,90,2.0,5,False,3,2072106,33.3,12.02,1.33
MSTX,j_2cond_pull_btcrsi,80,-25,90,2.0,5,False,3,2072106,33.3,12.02,1.33
AMDL,j_pullback_deep_bounce,60,-25,60,3.0,3,True,3,2065437,66.7,22.97,1.0
NVDL,j_2cond_pull_vix,80,-25,90,3.0,3,True,3,2059619,66.7,22.91,1.0
NVDL,j_di_pullback,80,-25,90,3.0,3,True,3,2038949,66.7,22.68,1.0
NVDL,j_2cond_pull_btcrsi,80,-25,90,3.0,3,True,3,2038949,66.7,22.68,1.0
PTIR,j_btc_rsi_vix,30,-20,30,3.0,1,False,7,2033318,71.4,9.69,1.0
ROBN,j_pullback_deep_bounce,30,-20,30,3.0,1,False,3,2029787,100.0,22.58,1.0
ROBN,j_pullback_macd,30,-20,45,2.0,2,False,3,2025270,100.0,33.79,1.0
CONL,j_2cond_rsi_vix,50,-25,45,5.0,1,False,27,2021863,33.3,1.5,1.0
IREN,j_vcp_pullback,80,-25,90,2.0,5,False,3,2016451,33.3,8.83,2.33
NVDL,j_di_vix_rsi,30,-15,15,4.0,1,False,8,2015897,62.5,6.31,1.0
PTIR,j_mstr_below_btc_low,80,-25,90,3.0,3,True,16,2013569,31.2,-2.91,1.81
PTIR,j_di_vix_rsi,40,-20,30,2.0,3,False,6,2013526,66.7,13.96,2.0
CONL,j_vix_neutral_pullback,60,-25,60,2.0,5,False,3,2009023,66.7,33.52,1.0
IREN,j_pullback_macd,30,-15,15,4.0,1,False,8,1993840,50.0,6.24,1.0
IREN,j_di_pullback,30,-15,15,4.0,1,False,8,1993840,50.0,6.24,1.0
IREN,j_2cond_pull_btcrsi,30,-15,15,4.0,1,False,8,1993840,50.0,6.24,1.0
IREN,j_btc_rsi_low_pull,30,-15,15,4.0,1,False,8,1993840,50.0,6.24,1.0
MSTU,j_vix_optimal,40,-20,30,5.0,1,False,3,1987626,33.3,13.26,1.0
MSTU,j_vcp_pullback,40,-20,30,5.0,1,False,3,1987626,33.3,13.26,1.0
MSTU,j_di_vix_rsi,40,-20,30,5.0,1,False,3,1987626,33.3,13.26,1.0
AMDL,j_triple_neutral,50,-25,45,3.0,3,False,4,1985661,50.0,11.67,2.0
AMDL,j_2cond_rsi_vix,80,-25,90,2.0,5,False,11,1982057,27.3,0.76,1.91
CONL,j_2cond_pull_vix,30,-20,30,3.0,1,False,3,1978194,66.7,22.0,1.0
CONL,j_2cond_pull_vix,40,-20,30,3.0,1,False,3,1978194,66.7,22.0,1.0
CONL,j_btc_rsi_low_trend,60,-25,60,3.0,3,False,11,1971348,27.3,-1.26,1.91
MSTU,j_di_vix_rsi,50,-25,45,5.0,1,False,3,1946248,33.3,12.99,1.0
MSTU,j_vcp_pullback,50,-25,45,5.0,1,False,3,1946248,33.3,12.99,1.0
MSTU,j_vix_optimal,50,-25,45,5.0,1,False,3,1946248,33.3,12.99,1.0
NVDL,j_pullback_deep_bounce,80,-25,90,3.0,3,True,3,1938056,33.3,21.56,1.0
NVDL,j_btc_rsi_low_pull,80,-25,90,3.0,3,True,3,1938056,33.3,21.56,1.0
ROBN,j_mstr_below_vix,30,-20,30,3.0,1,False,3,1916193,66.7,21.31,1.0
IREN,j_2cond_pull_vix,80,-25,90,3.0,3,True,3,1912859,33.3,21.28,1.0
PTIR,j_vcp_pullback,80,-25,90,2.0,5,False,3,1910262,66.7,23.52,1.67
CONL,j_vix_neutral_pullback,50,-25,45,2.0,3,False,3,1862277,66.7,31.07,1.0
CONL,j_vix_neutral_pullback,40,-20,30,3.0,1,False,3,1860967,66.7,20.7,1.0
CONL,j_vix_neutral_pullback,30,-20,30,3.0,1,False,3,1860967,66.7,20.7,1.0
MSTX,j_2cond_pull_btcrsi,60,-25,60,3.0,3,False,3,1858208,33.3,3.84,1.33
MSTX,j_btc_rsi_low_pull,60,-25,60,3.0,3,False,3,1858208,33.3,3.84,1.33
IREN,j_di_vix_rsi,60,-25,60,2.0,5,False,4,1855446,50.0,14.85,2.25
MSTX,j_triple_neutral,30,-20,30,3.0,1,False,3,1851942,66.7,20.6,1.0
AMDL,j_vcp_pullback,40,-20,20,4.0,1,False,8,1850804,50.0,5.79,1.0
PTIR,j_mstr_below_vix,40,-20,20,4.0,1,False,4,1849986,75.0,11.57,1.0
ROBN,j_pullback_deep_bounce,25,-15,20,3.0,1,False,3,1839508,100.0,20.46,1.0
AMDL,j_triple_neutral,80,-25,90,3.0,3,True,4,1832661,75.0,11.51,1.75
CONL,j_vix_qqq_pullback,30,-20,30,3.0,1,False,3,1830991,66.7,20.36,1.0
CONL,j_vix_qqq_pullback,40,-20,30,3.0,1,False,3,1830991,66.7,20.36,1.0
NVDL,j_vcp_pullback,50,-25,45,3.0,3,False,3,1830623,66.7,4.76,2.0
AMDL,j_mstr_below_vix,80,-25,90,3.0,3,False,4,1824475,25.0,0.36,2.25
IREN,j_di_vix_rsi,25,-15,20,3.0,1,False,8,1809689,50.0,7.55,1.0
AMDL,j_vcp_pullback,80,-25,90,3.0,3,False,4,1805694,25.0,2.61,2.5
IREN,j_2cond_pull_vix,50,-25,45,2.0,3,False,3,1802477,66.7,30.07,1.0
PTIR,j_vcp_pullback,30,-20,45,2.0,2,False,4,1799626,75.0,19.33,1.25
ROBN,j_mstr_below_btc_low,40,-20,30,5.0,1,False,10,1799405,40.0,3.6,1.0
MSTX,j_vix_optimal,30,-15,15,4.0,1,False,5,1797594,60.0,9.0,1.0
IREN,j_vcp_pullback,60,-25,60,2.0,5,False,4,1786635,50.0,20.58,1.75
PTIR,j_di_vix_rsi,30,-20,45,2.0,2,False,6,1781948,66.7,11.6,1.5
PTIR,j_vix_optimal,40,-20,30,3.0,1,False,6,1778015,66.7,9.89,1.0
AMDL,j_vcp_pullback,30,-15,15,4.0,1,False,8,1763155,50.0,5.52,1.0
PTIR,j_btc_rsi_vix,40,-20,30,2.0,3,False,7,1757170,57.1,12.56,1.43
AMDL,j_di_vix_rsi,60,-25,60,3.0,3,True,8,1749280,62.5,5.66,1.38
NVDL,j_vcp_pullback,25,-15,20,3.0,1,False,4,1736236,75.0,14.48,1.0
NVDL,j_btc_rsi_low_trend,40,-20,30,3.0,1,False,9,1735433,44.4,6.43,1.0
CONL,j_btc_rsi_low_pull,50,-25,45,5.0,1,False,5,1734865,40.0,6.95,1.0
NVDL,j_vcp_pullback,40,-20,20,4.0,1,False,4,1733925,75.0,10.85,1.0
PTIR,j_btc_rsi_low_trend,50,-25,45,3.0,3,False,8,1729095,37.5,3.77,2.5
IREN,j_di_vix_rsi,50,-25,45,3.0,3,False,5,1725072,60.0,10.54,1.8
IREN,j_2cond_rsi_vix,30,-20,30,3.0,1,False,17,1716355,52.9,3.37,1.0
NVDL,j_btc_rsi_low_trend,50,-25,45,5.0,1,False,9,1701885,44.4,3.79,1.0
MSTU,j_vix_optimal,40,-20,20,4.0,1,False,3,1698868,33.3,14.17,1.0
MSTU,j_di_vix_rsi,40,-20,20,4.0,1,False,3,1698868,33.3,14.17,1.0
MSTU,j_vcp_pullback,40,-20,20,4.0,1,False,3,1698868,33.3,14.17,1.0
IREN,j_2cond_pull_vix,40,-20,30,5.0,1,False,3,1689808,66.7,11.28,1.0
AMDL,j_triple_neutral,60,-25,60,3.0,3,True,5,1686884,80.0,9.95,1.4
NVDL,j_vcp_pullback,30,-20,30,3.0,1,False,4,1680144,75.0,14.02,1.0
PTIR,j_mstr_below_vix,80,-25,90,2.0,5,False,3,1676821,66.7,27.92,1.67
PTIR,j_vcp_pullback,60,-25,60,2.0,5,False,4,1673951,75.0,15.89,1.25
NVDL,j_vcp_pullback,40,-20,30,3.0,1,False,4,1659756,75.0,13.85,1.0
CONL,j_2cond_rsi_vix,40,-20,30,5.0,1,False,29,1659546,37.9,1.15,1.0
CONL,j_pullback_macd,50,-25,45,5.0,1,False,5,1652527,40.0,6.62,1.0
CONL,j_di_pullback,50,-25,45,5.0,1,False,5,1652527,40.0,6.62,1.0
CONL,j_2cond_pull_btcrsi,50,-25,45,5.0,1,False,5,1652527,40.0,6.62,1.0
AMDL,j_mstr_below_btc_low,25,-15,20,3.0,1,False,18,1643016,44.4,3.05,1.0
ROBN,j_pullback_deep_bounce,30,-20,45,2.0,2,False,3,1641129,100.0,27.38,1.0
NVDL,j_di_vix_rsi,40,-20,20,4.0,1,False,8,1638621,62.5,5.13,1.0
IREN,j_pullback_deep_bounce,80,-25,90,3.0,3,True,4,1637111,25.0,13.66,1.0
AMDL,j_triple_neutral,60,-25,60,2.0,5,False,3,1636751,33.3,6.96,2.33
NVDL,j_di_pullback,60,-25,60,3.0,3,True,3,1635185,66.7,18.19,1.0
NVDL,j_2cond_pull_btcrsi,60,-25,60,3.0,3,True,3,1635185,66.7,18.19,1.0
MSTU,j_di_vix_rsi,80,-25,90,3.0,3,True,5,1635106,20.0,10.91,1.0
CONL,j_vix_optimal,30,-15,15,4.0,1,False,3,1625228,66.7,13.56,1.0
CONL,j_triple_neutral,30,-15,15,4.0,1,False,3,1625228,66.7,13.56,1.0
CONL,j_btc_rsi_vix,30,-15,15,4.0,1,False,3,1625228,66.7,13.56,1.0
CONL,j_di_vix_rsi,30,-15,15,4.0,1,False,3,1625228,66.7,13.56,1.0
NVDL,j_vcp_pullback,30,-20,45,2.0,2,False,4,1624344,75.0,12.65,1.5
AMDL,j_di_vix_rsi,80,-25,90,2.0,5,False,6,1612873,16.7,-8.9,2.0
NVDL,j_btc_rsi_low_trend,30,-20,30,3.0,1,False,9,1604124,55.6,5.95,1.0
MSTX,j_triple_neutral,25,-15,20,3.0,1,False,3,1604004,66.7,17.84,1.0
IREN,j_di_vix_rsi,30,-20,45,2.0,2,False,5,1600043,60.0,13.67,1.4
PTIR,j_di_pullback,60,-25,60,3.0,3,False,4,1596802,25.0,-1.43,1.25
PTIR,j_di_pullback,80,-25,90,3.0,3,False,4,1596802,25.0,-1.43,1.25
IREN,j_2cond_rsi_vix,40,-20,30,2.0,3,False,16,1592744,37.5,2.26,1.44
NVDL,j_mstr_below_btc_low,40,-20,30,2.0,3,False,16,1588303,43.8,-2.11,1.81
IREN,j_2cond_rsi_vix,40,-20,20,4.0,1,False,22,1585578,45.5,1.8,1.0
IREN,j_di_vix_rsi,40,-20,30,5.0,1,False,5,1583315,60.0,6.34,1.0
ROBN,j_mstr_below_vix,30,-15,15,4.0,1,False,3,1582232,66.7,13.2,1.0
NVDL,j_di_vix_rsi,25,-15,20,3.0,1,False,8,1581908,62.5,6.6,1.0
PTIR,j_mstr_below_vix,50,-25,45,3.0,3,False,3,1561406,66.7,19.49,1.67
AMDL,j_vix_optimal,40,-20,30,5.0,1,False,7,1558325,42.9,4.46,1.0
AMDL,j_mstr_below_btc_low,30,-15,15,4.0,1,False,18,1556929,50.0,2.16,1.0
CONL,j_btc_rsi_low_trend,50,-25,45,5.0,1,False,12,1538731,33.3,2.57,1.0
MSTX,j_btc_rsi_vix,30,-15,15,4.0,1,False,4,1535677,50.0,9.61,1.0
ROBN,j_mstr_below_btc_low,40,-20,30,2.0,3,False,10,1534688,40.0,-2.86,1.9
NVDL,j_btc_rsi_low_pull,60,-25,60,3.0,3,True,3,1531262,66.7,17.03,1.0
NVDL,j_pullback_deep_bounce,60,-25,60,3.0,3,True,3,1531262,66.7,17.03,1.0
AMDL,j_vix_optimal,30,-15,15,4.0,1,False,8,1524148,62.5,4.77,1.0
NVDL,j_2cond_pull_vix,60,-25,60,3.0,3,True,3,1520159,66.7,16.91,1.0
IREN,j_2cond_pull_btcrsi,60,-25,60,3.0,3,False,6,1517165,33.3,9.27,1.17
IREN,j_btc_rsi_low_pull,60,-25,60,3.0,3,False,6,1517165,33.3,9.27,1.17
IREN,j_di_pullback,60,-25,60,3.0,3,False,6,1517165,33.3,9.27,1.17
IREN,j_pullback_macd,60,-25,60,3.0,3,False,6,1517165,33.3,9.27,1.17
NVDL,j_mstr_below_vix,40,-20,20,4.0,1,False,4,1507936,75.0,9.43,1.0
AMDL,j_2cond_rsi_vix,50,-25,45,5.0,1,False,14,1493505,35.7,2.14,1.0
CONL,j_vix_optimal,60,-25,60,3.0,3,True,3,1493000,66.7,8.4,1.33
CONL,j_triple_neutral,60,-25,60,3.0,3,True,3,1493000,66.7,8.4,1.33
CONL,j_di_vix_rsi,60,-25,60,3.0,3,True,3,1493000,66.7,8.4,1.33
CONL,j_btc_rsi_vix,60,-25,60,3.0,3,True,3,1493000,66.7,8.4,1.33
MSTX,j_vix_optimal,60,-25,60,3.0,3,True,4,1491767,75.0,4.48,1.75
PTIR,j_btc_rsi_vix,30,-15,15,4.0,1,False,8,1489297,37.5,4.66,1.0
PTIR,j_mstr_below_vix,40,-20,30,5.0,1,False,3,1489143,66.7,9.94,1.0
NVDL,j_2cond_pull_vix,80,-25,90,3.0,3,False,3,1481426,33.3,16.48,1.0
NVDL,j_btc_rsi_low_trend,30,-20,45,2.0,2,False,9,1472231,44.4,1.57,1.56
MSTU,j_di_vix_rsi,60,-25,60,3.0,3,False,3,1462128,33.3,16.26,1.0
MSTU,j_vcp_pullback,60,-25,60,3.0,3,False,3,1462128,33.3,16.26,1.0
AMDL,j_vcp_pullback,50,-25,45,3.0,3,False,6,1460859,50.0,5.68,1.83
IREN,j_2cond_pull_vix,60,-25,60,3.0,3,True,3,1442603,33.3,16.04,1.0
IREN,j_triple_neutral,40,-20,20,4.0,1,False,4,1437915,75.0,9.0,1.0
NVDL,j_di_vix_rsi,40,-20,30,3.0,1,False,7,1436227,57.1,6.85,1.0
PTIR,j_vcp_pullback,50,-25,45,2.0,3,False,4,1434978,75.0,14.77,1.25
AMDL,j_di_vix_rsi,80,-25,90,3.0,3,False,6,1413298,16.7,-6.87,1.83
PTIR,j_mstr_below_vix,60,-25,60,2.0,5,False,3,1397616,66.7,22.99,1.67
IREN,j_vix_optimal,80,-25,90,3.0,3,False,3,1396434,33.3,9.2,2.0
IREN,j_btc_rsi_vix,80,-25,90,3.0,3,False,3,1396434,33.3,9.2,2.0
IREN,j_mstr_below_vix,80,-25,90,3.0,3,False,3,1396434,33.3,9.2,2.0
PTIR,j_mstr_below_vix,80,-25,90,3.0,3,True,4,1389782,50.0,13.58,1.5
AMDL,j_vix_optimal,80,-25,90,3.0,3,False,6,1386725,16.7,-7.57,1.67
PTIR,j_mstr_below_vix,30,-15,15,4.0,1,False,4,1383057,50.0,8.65,1.0
CONL,j_di_vix_rsi,80,-25,90,3.0,3,True,3,1372719,66.7,7.61,1.33
CONL,j_btc_rsi_vix,80,-25,90,3.0,3,True,3,1372719,66.7,7.61,1.33
CONL,j_triple_neutral,80,-25,90,3.0,3,True,3,1372719,66.7,7.61,1.33
CONL,j_vix_optimal,80,-25,90,3.0,3,True,3,1372719,66.7,7.61,1.33
NVDL,j_mstr_below_btc_low,50,-25,45,3.0,3,False,13,1365948,38.5,-2.4,1.92
CONL,j_btc_rsi_low_pull,30,-20,30,3.0,1,False,5,1364901,60.0,9.11,1.0
AMDL,j_vcp_pullback,40,-20,30,3.0,1,False,7,1363473,42.9,6.5,1.0
AMDL,j_pullback_deep_bounce,25,-15,20,3.0,1,False,3,1358752,66.7,15.11,1.0
NVDL,j_di_vix_rsi,30,-20,30,3.0,1,False,7,1353764,57.1,6.45,1.0
MSTX,j_btc_rsi_vix,60,-25,60,3.0,3,True,3,1351024,66.7,4.41,2.0
PTIR,j_btc_rsi_low_trend,40,-20,30,2.0,3,False,10,1350802,50.0,6.24,2.0
NVDL,j_di_vix_rsi,50,-25,45,3.0,3,False,6,1345321,66.7,-1.5,1.67
PTIR,j_triple_neutral,40,-20,20,4.0,1,False,3,1343585,100.0,11.21,1.0
IREN,j_2cond_rsi_vix,25,-15,20,3.0,1,False,22,1329084,40.9,2.02,1.0
AMDL,j_triple_neutral,50,-25,45,2.0,3,False,4,1323774,50.0,11.67,2.0
MSTX,j_2cond_rsi_vix,40,-20,30,5.0,1,False,27,1319205,29.6,0.98,1.0
CONL,j_2cond_pull_vix,30,-20,45,2.0,2,False,3,1318796,66.7,22.0,1.0
CONL,j_2cond_pull_vix,40,-20,30,2.0,3,False,3,1318796,66.7,22.0,1.0
AMDL,j_vix_optimal,40,-20,20,4.0,1,False,8,1305764,50.0,4.08,1.0
NVDL,j_mstr_below_btc_low,40,-20,20,4.0,1,False,19,1300589,57.9,1.71,1.0
AMDL,j_mstr_below_vix,80,-25,90,3.0,3,True,5,1300309,60.0,-1.27,1.8
AMDL,j_mstr_below_btc_low,80,-25,90,3.0,3,False,8,1289530,25.0,0.95,2.38
AMDL,j_vix_optimal,80,-25,90,3.0,3,True,7,1277898,57.1,3.83,1.43
CONL,j_btc_rsi_low_pull,30,-15,15,4.0,1,False,5,1274278,40.0,6.38,1.0
CONL,j_mstr_below_btc_low,60,-25,60,2.0,5,False,11,1253752,27.3,-9.02,1.55
CONL,j_vix_neutral_pullback,40,-20,30,2.0,3,False,3,1240645,66.7,20.7,1.0
CONL,j_vix_neutral_pullback,30,-20,45,2.0,2,False,3,1240645,66.7,20.7,1.0
MSTX,j_2cond_pull_btcrsi,60,-25,60,2.0,5,False,3,1238805,33.3,3.84,1.33
MSTX,j_btc_rsi_low_pull,60,-25,60,2.0,5,False,3,1238805,33.3,3.84,1.33
AMDL,j_pullback_macd,60,-25,60,3.0,3,True,6,1233326,50.0,6.4,1.17
AMDL,j_2cond_pull_btcrsi,60,-25,60,3.0,3,True,6,1233326,50.0,6.4,1.17
AMDL,j_di_pullback,60,-25,60,3.0,3,True,6,1233326,50.0,6.4,1.17
MSTX,j_btc_rsi_low_trend,30,-15,15,4.0,1,False,4,1231286,50.0,7.7,1.0
MSTU,j_vcp_pullback,80,-25,90,3.0,3,False,3,1220950,33.3,13.58,1.0
MSTU,j_di_vix_rsi,80,-25,90,3.0,3,False,3,1220950,33.3,13.58,1.0
CONL,j_vix_qqq_pullback,40,-20,30,2.0,3,False,3,1220661,66.7,20.36,1.0
CONL,j_vix_qqq_pullback,30,-20,45,2.0,2,False,3,1220661,66.7,20.36,1.0
NVDL,j_vcp_pullback,50,-25,45,2.0,3,False,3,1220415,66.7,4.76,2.0
AMDL,j_mstr_below_vix,80,-25,90,2.0,5,False,4,1216317,25.0,0.36,2.25
NVDL,j_di_vix_rsi,40,-20,30,2.0,3,False,7,1207281,57.1,2.72,1.57
NVDL,j_mstr_below_vix,25,-15,20,3.0,1,False,4,1205472,75.0,10.06,1.0
AMDL,j_vcp_pullback,80,-25,90,2.0,5,False,4,1203796,25.0,2.61,2.5
AMDL,j_mstr_below_btc_low,40,-20,30,5.0,1,False,15,1194090,46.7,1.59,1.0
MSTU,j_di_vix_rsi,30,-20,30,3.0,1,False,3,1192576,33.3,13.26,1.0
MSTU,j_vcp_pullback,40,-20,30,3.0,1,False,3,1192576,33.3,13.26,1.0
MSTU,j_di_vix_rsi,40,-20,30,3.0,1,False,3,1192576,33.3,13.26,1.0
MSTU,j_vcp_pullback,30,-20,30,3.0,1,False,3,1192576,33.3,13.26,1.0
MSTU,j_vix_optimal,40,-20,30,3.0,1,False,3,1192576,33.3,13.26,1.0
MSTU,j_vix_optimal,30,-20,30,3.0,1,False,3,1192576,33.3,13.26,1.0
CONL,j_btc_rsi_vix,30,-20,30,3.0,1,False,3,1190375,66.7,13.24,1.0
CONL,j_vix_optimal,30,-20,30,3.0,1,False,3,1190375,66.7,13.24,1.0
CONL,j_di_vix_rsi,30,-20,30,3.0,1,False,3,1190375,66.7,13.24,1.0
CONL,j_triple_neutral,30,-20,30,3.0,1,False,3,1190375,66.7,13.24,1.0
AMDL,j_btc_rsi_low_pull,60,-25,60,3.0,3,True,5,1186170,40.0,7.36,1.2
ROBN,j_mstr_below_vix,25,-15,20,3.0,1,False,3,1183501,66.7,13.16,1.0
AMDL,j_mstr_below_btc_low,50,-25,45,3.0,3,False,12,1179261,50.0,-1.78,2.0
MSTU,j_vcp_pullback,50,-25,45,3.0,3,False,3,1167749,33.3,12.99,1.0
MSTU,j_di_vix_rsi,50,-25,45,3.0,3,False,3,1167749,33.3,12.99,1.0
NVDL,j_btc_rsi_low_trend,25,-15,20,3.0,1,False,10,1163573,60.0,3.88,1.0
NVDL,j_mstr_below_vix,30,-15,15,4.0,1,False,4,1162668,75.0,7.27,1.0
PTIR,j_btc_rsi_low_trend,50,-25,45,2.0,3,False,8,1152730,37.5,3.77,2.5
IREN,j_di_vix_rsi,50,-25,45,2.0,3,False,5,1150048,60.0,10.54,1.8
AMDL,j_pullback_deep_bounce,30,-20,30,3.0,1,False,3,1148973,66.7,12.78,1.0
AMDL,j_vcp_pullback,30,-20,30,3.0,1,False,7,1147899,42.9,5.47,1.0
MSTX,j_2cond_rsi_vix,60,-25,60,2.0,5,False,21,1140735,28.6,-1.61,1.43
AMDL,j_vix_optimal,60,-25,60,3.0,3,True,8,1138056,62.5,3.83,1.25
MSTX,j_2cond_rsi_vix,30,-20,30,3.0,1,False,27,1137980,33.3,1.41,1.0
MSTX,j_vcp_pullback,60,-25,60,3.0,3,True,4,1127284,75.0,4.52,1.5
AMDL,j_mstr_below_btc_low,80,-25,90,2.0,5,False,9,1117049,22.2,0.01,2.56
MSTU,j_btc_rsi_low_trend,50,-25,45,5.0,1,False,3,1115077,33.3,7.44,1.0
AMDL,j_mstr_below_vix,60,-25,60,3.0,3,False,4,1106503,25.0,-2.13,2.25
AMDL,j_mstr_below_vix,30,-15,15,4.0,1,False,6,1094245,66.7,4.56,1.0
ROBN,j_mstr_below_btc_low,40,-20,20,4.0,1,False,12,1093140,50.0,2.28,1.0
ROBN,j_mstr_below_btc_low,40,-20,30,3.0,1,False,10,1079643,40.0,3.6,1.0
AMDL,j_vix_qqq_pullback,30,-15,15,4.0,1,False,3,1076423,66.7,8.98,1.0
CONL,j_2cond_pull_vix,40,-20,20,4.0,1,False,3,1075465,33.3,8.97,1.0
AMDL,j_vix_qqq_pullback,80,-25,90,3.0,3,True,3,1070722,66.7,11.91,1.0
PTIR,j_di_pullback,80,-25,90,2.0,5,False,4,1064535,25.0,-1.43,1.25
PTIR,j_di_pullback,60,-25,60,2.0,5,False,4,1064535,25.0,-1.43,1.25
CONL,j_2cond_pull_vix,60,-25,60,3.0,3,True,3,1051949,33.3,11.7,1.0
IREN,j_mstr_below_vix,30,-15,15,4.0,1,False,5,1046548,60.0,5.24,1.0
PTIR,j_mstr_below_vix,50,-25,45,2.0,3,False,3,1040937,66.7,19.49,1.67
CONL,j_btc_rsi_low_pull,50,-25,45,3.0,3,False,5,1040919,40.0,6.95,1.0
PTIR,j_vix_optimal,30,-20,30,3.0,1,False,6,1039725,66.7,5.78,1.0
AMDL,j_vix_qqq_pullback,30,-20,30,3.0,1,False,3,1029195,66.7,11.45,1.0
AMDL,j_vcp_pullback,25,-15,20,3.0,1,False,8,1020428,50.0,4.26,1.0
IREN,j_2cond_pull_vix,40,-20,30,3.0,1,False,3,1013885,66.7,11.28,1.0
IREN,j_2cond_pull_btcrsi,60,-25,60,2.0,5,False,6,1011443,33.3,9.27,1.17
IREN,j_btc_rsi_low_pull,60,-25,60,2.0,5,False,6,1011443,33.3,9.27,1.17
IREN,j_pullback_macd,60,-25,60,2.0,5,False,6,1011443,33.3,9.27,1.17
IREN,j_di_pullback,60,-25,60,2.0,5,False,6,1011443,33.3,9.27,1.17
NVDL,j_2cond_pull_vix,50,-25,45,5.0,1,False,3,1007000,66.7,6.72,1.0
CONL,j_2cond_rsi_vix,40,-20,30,3.0,1,False,29,995728,37.9,1.15,1.0
ROBN,j_mstr_below_btc_low,25,-15,20,3.0,1,False,13,992470,53.8,2.55,1.0
NVDL,j_2cond_pull_vix,80,-25,90,2.0,5,False,3,987617,33.3,16.48,1.0
AMDL,j_vix_qqq_pullback,25,-15,20,3.0,1,False,3,987402,66.7,10.98,1.0
CONL,j_di_pullback,80,-25,90,3.0,3,True,5,985937,40.0,2.71,1.2
CONL,j_2cond_pull_btcrsi,80,-25,90,3.0,3,True,5,985937,40.0,2.71,1.2
CONL,j_pullback_macd,80,-25,90,3.0,3,True,5,985937,40.0,2.71,1.2
CONL,j_btc_rsi_low_trend,25,-15,20,3.0,1,False,15,982491,40.0,2.19,1.0
MSTU,j_vcp_pullback,60,-25,60,2.0,5,False,3,974752,33.3,16.26,1.0
MSTU,j_di_vix_rsi,60,-25,60,2.0,5,False,3,974752,33.3,16.26,1.0
AMDL,j_vcp_pullback,50,-25,45,2.0,3,False,6,973906,50.0,5.68,1.83
AMDL,j_vix_qqq_pullback,80,-25,90,3.0,3,False,3,971974,33.3,10.81,1.0
IREN,j_btc_rsi_vix,30,-15,15,4.0,1,False,5,968328,60.0,4.85,1.0
IREN,j_vix_optimal,30,-15,15,4.0,1,False,5,968328,60.0,4.85,1.0
AMDL,j_mstr_below_vix,30,-20,30,3.0,1,False,6,964835,50.0,5.37,1.0
CONL,j_btc_rsi_low_pull,25,-15,20,3.0,1,False,5,962142,40.0,6.42,1.0
NVDL,j_2cond_pull_vix,60,-25,60,3.0,3,False,3,955745,33.3,10.63,1.0
IREN,j_di_vix_rsi,40,-20,30,3.0,1,False,5,949989,60.0,6.34,1.0
AMDL,j_vix_optimal,40,-20,30,3.0,1,False,7,934995,42.9,4.46,1.0
CONL,j_vix_neutral_pullback,60,-25,60,3.0,3,True,3,934723,33.3,10.4,1.0
IREN,j_2cond_pull_vix,30,-20,45,2.0,2,False,3,927698,66.7,15.48,1.0
CONL,j_pullback_deep_bounce,25,-15,20,3.0,1,False,5,927474,40.0,6.19,1.0
IREN,j_pullback_deep_bounce,60,-25,60,3.0,3,True,4,925248,25.0,7.72,1.0
AMDL,j_vix_optimal,80,-25,90,2.0,5,False,6,924483,16.7,-7.57,1.67
CONL,j_vix_neutral_pullback,40,-20,20,4.0,1,False,3,919163,33.3,7.67,1.0
PTIR,j_vix_optimal,40,-20,30,2.0,3,False,6,918480,50.0,7.66,1.5
AMDL,j_pullback_deep_bounce,80,-25,90,3.0,3,True,3,918185,66.7,10.21,1.0
PTIR,j_mstr_below_vix,60,-25,60,3.0,3,True,4,911814,50.0,9.59,1.5
NVDL,j_mstr_below_btc_low,50,-25,45,2.0,3,False,13,910632,38.5,-2.4,1.92
CONL,j_btc_rsi_low_pull,30,-20,45,2.0,2,False,5,909934,60.0,9.11,1.0
MSTX,j_2cond_rsi_vix,30,-15,15,4.0,1,False,30,904744,33.3,0.75,1.0
NVDL,j_di_vix_rsi,50,-25,45,2.0,3,False,6,896881,66.7,-1.5,1.67
PTIR,j_mstr_below_vix,30,-20,30,3.0,1,False,3,893486,66.7,9.94,1.0
PTIR,j_mstr_below_vix,40,-20,30,3.0,1,False,3,893486,66.7,9.94,1.0
IREN,j_pullback_deep_bounce,30,-15,15,4.0,1,False,4,882011,25.0,5.52,1.0
