ticker,strategy,target,stop,hold,unit_mul,max_pyr,trailing,n,pnl,wr,avg,avg_layers
PTIR,l_wide_macd_vol,80,-25,90,3.0,3,True,7,8193595,85.7,20.69,1.86
ROBN,e2_macd_di_j_macro,60,-25,60,3.0,3,True,5,8184437,60.0,29.14,1.4
IREN,j_strong25_consec,80,-25,90,3.0,3,False,4,8176592,50.0,37.94,1.5
IREN,e2_macd_di_j_macro,80,-25,90,3.0,3,True,8,8160174,37.5,20.65,1.5
MSTU,j_vix_neutral_macd_di,80,-25,90,3.0,3,False,3,8158308,66.7,34.78,2.67
MSTX,j_strong25_rsi_accel,100,-30,120,2.0,3,False,3,8157421,33.3,43.27,1.67
PTIR,e1_di_surge_j_macro,60,-25,60,3.0,3,False,8,8148967,62.5,16.37,2.12
PTIR,j_strong25_di_surge,80,-25,90,3.0,3,False,4,8134038,50.0,35.14,2.75
CONL,j_vix_neutral_consec,50,-25,45,5.0,1,False,3,8112878,100.0,54.14,1.0
IREN,e4_consec3_surge_j,80,-25,90,3.0,3,True,6,8107565,50.0,25.52,1.33
ROBN,l_wide_btc_rsi_e,100,-30,120,2.0,3,False,4,8104960,50.0,35.15,2.25
IREN,l_champion_full,80,-25,90,3.0,3,True,4,8094486,50.0,41.45,2.0
CONL,e2_macd_di_j_macro,60,-25,60,3.0,3,False,4,8093413,75.0,44.07,1.5
MSTX,j_vix_neutral_di_surge,60,-25,60,2.0,5,False,4,8090674,25.0,12.64,2.5
PTIR,l_champion_full,50,-25,45,3.0,3,False,8,8085859,62.5,15.67,1.75
CONL,l_wide_macd_vol,60,-25,60,2.0,5,False,7,8076624,57.1,23.02,1.86
IREN,l_qqq_j_macro_e,80,-25,90,3.0,3,True,7,8072005,57.1,23.02,1.71
IREN,e1_di_surge_j_macro,80,-25,90,3.0,3,True,10,8043418,50.0,15.18,1.5
NVDL,l_qqq_j_macro_e,80,-25,90,3.0,3,False,3,8030321,100.0,42.19,2.33
IREN,l_wide_macd_vol,50,-25,45,2.0,3,False,11,7998919,81.8,27.06,1.36
MSTX,j_strong25_di_surge,80,-25,90,2.0,5,False,4,7971783,25.0,11.3,2.0
IREN,j_vix_neutral_rsi_accel,100,-30,120,2.0,3,False,4,7947412,75.0,57.66,1.75
IREN,j_vix_neutral_di_surge,60,-25,60,3.0,3,False,6,7946208,66.7,28.47,2.0
IREN,j_vix_neutral_macd_di,80,-25,90,3.0,3,False,5,7934348,60.0,33.87,2.2
IREN,l_wide_vix_consec,80,-25,90,3.0,3,True,6,7920753,33.3,12.77,1.67
CONL,j_strong25_vol_surge,80,-25,90,2.0,5,False,4,7901441,50.0,45.33,3.0
ROBN,e2_macd_di_j_macro,50,-25,45,5.0,1,False,5,7856856,80.0,31.46,1.0
IREN,e2_macd_di_j_macro,80,-25,90,3.0,3,False,5,7844211,60.0,25.84,2.0
PTIR,e1_di_surge_j_macro,60,-25,60,2.0,5,False,8,7823884,62.5,17.44,2.38
CONL,j_vix_neutral_rsi_accel,60,-25,60,3.0,3,False,4,7822514,75.0,41.87,1.5
CONL,e2_macd_di_j_macro,50,-25,45,5.0,1,False,4,7809661,75.0,39.09,1.0
CONL,e1_di_surge_j_macro,50,-25,45,5.0,1,False,4,7790386,75.0,38.99,1.0
CONL,l_qqq_j_macro_e,80,-25,90,2.0,5,False,3,7763727,66.7,48.94,2.33
ROBN,j_vix_neutral_macd_di,80,-25,90,3.0,3,True,3,7754215,66.7,38.31,2.0
CONL,j_vix_neutral_macd_di,80,-25,90,3.0,3,False,4,7750968,50.0,29.13,2.25
PTIR,l_qqq_j_macro_e,80,-25,90,2.0,5,False,5,7736564,60.0,24.75,3.2
IREN,e2_macd_di_j_macro,100,-30,120,2.0,3,False,4,7725242,75.0,51.27,2.25
