ticker,strategy,target,stop,hold,unit_mul,max_pyr,n,pnl,wr,avg,avg_layers
CONL,triple_regime_all,80,-25,90,2.0,3,13,3132421,23.1,1.33,2.15
IREN,ma_aligned_btc2_vol,60,-25,60,1.0,1,8,3129949,75.0,39.16,1.0
TSLL,qqq_strong_macd,40,-20,30,3.0,1,19,3126431,52.6,5.49,1.0
CONL,consec3_surge,80,-25,90,1.0,1,10,3118223,50.0,31.21,1.0
BITX,btc3_strong_rsi_accel,30,-20,30,2.0,1,9,3118191,66.7,17.34,1.0
BITX,vix_falling_btc2,40,-20,30,3.0,1,21,3117305,52.4,4.95,1.0
TSLL,bb_macd_adx_btc2,50,-25,45,3.0,1,16,3114973,50.0,6.5,1.0
IREN,rsi_accel_btc2_vol,50,-25,45,1.0,1,11,3109855,72.7,28.3,1.0
CONL,vix_falling_btc2,60,-25,60,1.0,1,21,3109815,47.6,14.82,1.0
CONL,di_cross_surge_btc2,50,-25,45,2.0,1,18,3102371,44.4,8.63,1.0
TQQQ,btc3_strong_rsi_accel,80,-25,90,3.0,3,3,3098807,100.0,20.76,1.33
CONL,btc3_strong_rsi_accel,60,-25,60,3.0,1,10,3089766,40.0,10.31,1.0
TSLL,btc2_qqq_strong_vol,80,-25,90,3.0,3,8,3073549,37.5,8.66,1.5
CONL,btc3_strong_rsi_accel,50,-25,45,3.0,1,11,3070363,45.5,9.31,1.0
TSLL,consec4_btc1,40,-20,30,3.0,1,10,3045542,60.0,10.16,1.0
SOXL,bo10_btc2_qqq,30,-20,30,2.0,1,12,3040624,75.0,12.68,1.0
TQQQ,consec4_btc1,60,-25,60,3.0,1,9,3040603,77.8,11.27,1.0
TSLL,triple_regime_strong,80,-25,90,2.0,3,12,3028900,25.0,-1.9,1.83
CONL,consec4_btc1,80,-25,90,1.0,1,8,3020840,62.5,37.8,1.0
CONL,qqq_strong_macd,25,-20,30,1.0,1,32,3016559,56.2,9.44,1.0
CONL,qqq_strong_macd,50,-25,45,1.0,1,22,3002093,50.0,13.66,1.0
TSLL,consec4_btc1,60,-25,60,3.0,1,7,2998977,57.1,14.3,1.0
SOXL,triple_regime_all,50,-25,45,2.0,1,13,2997641,69.2,11.54,1.0
TSLL,triple_regime_strong,50,-25,45,3.0,3,15,2985015,33.3,-5.0,1.8
SOXL,triple_regime_strong,80,-25,90,2.0,3,10,2982825,30.0,0.46,2.3
TSLL,bb_macd_adx_btc2,40,-20,30,2.0,3,16,2967698,31.2,-0.28,1.5
IREN,triple_regime_strong,25,-20,30,1.0,1,24,2962029,62.5,12.35,1.0
IREN,rsi7_80_btc2,40,-20,30,1.0,1,14,2960385,71.4,21.17,1.0
IREN,qqq_strong_macd,25,-20,30,1.0,1,28,2954696,60.7,10.56,1.0
CONL,ma_aligned_btc2_vol,30,-20,30,2.0,1,8,2944009,62.5,18.42,1.0
TSLL,mstr5_btc2_qqq,80,-25,90,3.0,3,8,2942260,25.0,2.57,2.25
CONL,btc2_qqq_strong_vol,60,-25,60,1.0,1,15,2940436,53.3,19.62,1.0
BITX,btc2_qqq_strong_vol,60,-25,60,3.0,1,11,2938874,45.5,8.91,1.0
BITX,btc3_strong_rsi_accel,50,-25,45,2.0,1,8,2937947,62.5,18.38,1.0
CONL,di_cross_surge_btc2,30,-20,30,2.0,1,21,2937808,52.4,7.0,1.0
BITX,qqq_strong_macd,50,-25,45,2.0,3,16,2932511,43.8,-0.23,2.06
SOXL,hh_hl_rsi_btc,30,-20,30,2.0,1,21,2909364,57.1,6.93,1.0
TQQQ,qqq_strong_macd,50,-25,45,3.0,3,14,2896404,57.1,1.52,1.86
TQQQ,rsi7_80_btc2,50,-25,45,2.0,3,11,2886473,63.6,4.86,1.64
TSLL,consec4_btc1,80,-25,90,2.0,3,6,2878143,33.3,3.25,2.17
SOXL,di_cross_surge_btc2,50,-25,45,2.0,1,15,2851719,53.3,9.52,1.0
BITX,consec4_btc1,30,-20,30,2.0,1,10,2847758,60.0,14.25,1.0
IREN,consec3_surge,25,-20,30,1.0,1,26,2839511,65.4,10.93,1.0
TSLL,triple_regime_all,50,-25,45,2.0,1,14,2835540,50.0,10.14,1.0
IREN,btc2_qqq_strong_vol,50,-25,45,1.0,1,14,2835183,64.3,20.27,1.0
CONL,qqq_strong_macd,40,-20,30,1.0,1,26,2824660,50.0,10.87,1.0
CONL,bb_macd_adx_btc2,30,-20,30,2.0,1,21,2808260,52.4,6.69,1.0
IREN,rsi7_80_btc2,50,-25,45,1.0,1,10,2807679,70.0,28.1,1.0
SOXL,btc2_qqq_strong_vol,80,-25,90,3.0,3,5,2792826,20.0,-0.16,1.8
BITX,ma_aligned_btc2_vol,60,-25,60,3.0,1,7,2785572,57.1,13.28,1.0
BITX,bb_macd_adx_btc2,30,-20,30,2.0,1,20,2783890,55.0,6.97,1.0
TSLL,bb_macd_adx_btc2,60,-25,60,3.0,1,13,2777887,38.5,7.13,1.0
SOXL,vix_falling_btc2,40,-20,30,3.0,1,23,2774574,47.8,4.03,1.0
TQQQ,consec4_btc1,50,-25,45,2.0,3,11,2767694,72.7,5.86,1.91
CONL,triple_regime_all,50,-25,45,2.0,3,16,2767494,37.5,0.35,1.94
BITX,ma_aligned_btc2_vol,40,-20,30,2.0,1,8,2760877,75.0,17.27,1.0
SOXL,btc3_strong_rsi_accel,40,-20,30,3.0,1,3,2753614,100.0,30.63,1.0
IREN,rsi7_80_btc2,30,-20,30,1.0,1,16,2752185,75.0,17.22,1.0
CONL,rsi_accel_btc2_vol,40,-20,30,3.0,1,10,2750631,40.0,9.18,1.0
TQQQ,hh_hl_rsi_btc,50,-25,45,3.0,1,14,2742044,64.3,6.54,1.0
BITX,hh_hl_rsi_btc,50,-25,45,3.0,1,17,2735043,41.2,5.37,1.0
TQQQ,qqq_strong_macd,80,-25,90,2.0,3,7,2734356,57.1,7.09,2.57
TQQQ,triple_regime_all,80,-25,90,2.0,3,8,2732722,75.0,5.17,2.25
TQQQ,vix_falling_btc2,50,-25,45,3.0,3,15,2728952,60.0,1.0,1.53
TQQQ,di_cross_surge_btc2,80,-25,90,3.0,3,8,2728128,50.0,-0.47,2.0
SOXL,triple_regime_all,80,-25,90,2.0,3,8,2720968,37.5,4.11,2.62
BITX,rsi7_80_btc2,40,-20,30,2.0,3,16,2718000,37.5,-1.48,1.75
TQQQ,consec3_surge,50,-25,45,2.0,3,12,2717876,58.3,3.28,1.58
IREN,btc3_strong_rsi_accel,50,-25,45,2.0,1,4,2711743,75.0,33.93,1.0
CONL,hh_hl_rsi_btc,25,-20,30,1.0,1,30,2710656,53.3,9.04,1.0
CONL,hh_hl_rsi_btc,30,-20,30,1.0,1,29,2710536,55.2,9.36,1.0
SOXL,triple_regime_strong,50,-25,45,3.0,1,16,2700643,56.2,5.63,1.0
TSLL,vix_falling_btc2,50,-25,45,3.0,1,18,2694044,44.4,4.99,1.0
SOXL,btc2_qqq_strong_vol,50,-25,45,3.0,1,6,2694013,66.7,14.98,1.0
SOXL,consec4_btc1,50,-25,45,2.0,1,9,2692037,66.7,14.97,1.0
SOXL,di_cross_surge_btc2,60,-25,60,3.0,1,13,2682013,38.5,6.88,1.0
CONL,rsi_accel_btc2_vol,50,-25,45,2.0,1,9,2681446,55.6,14.91,1.0
CONL,qqq_strong_macd,30,-20,30,1.0,1,29,2678754,55.2,9.25,1.0
TSLL,triple_regime_all,40,-20,30,2.0,3,17,2674877,35.3,-1.13,1.47
CONL,hh_hl_rsi_btc,40,-20,30,1.0,1,26,2673903,50.0,10.29,1.0
SOXL,hh_hl_rsi_btc,40,-20,30,2.0,3,20,2670633,45.0,-2.0,2.0
IREN,mstr5_btc2_qqq,50,-25,45,1.0,1,16,2668725,62.5,16.7,1.0
TQQQ,bo10_btc2_qqq,80,-25,90,2.0,3,6,2664460,83.3,8.89,2.0
TQQQ,bb_macd_adx_btc2,50,-25,45,3.0,1,12,2648464,66.7,7.36,1.0
SOXL,bb_macd_adx_btc2,40,-20,30,3.0,1,19,2641857,57.9,4.64,1.0
TSLL,qqq_strong_macd,50,-25,45,3.0,1,17,2631864,47.1,5.17,1.0
TQQQ,vix_falling_btc2,60,-25,60,3.0,1,13,2623058,69.2,6.73,1.0
IREN,btc3_strong_rsi_accel,50,-25,45,2.0,3,4,2622154,75.0,21.89,2.25
CONL,vix_falling_btc2,30,-20,30,2.0,1,27,2620565,40.7,4.86,1.0
SOXL,bo10_btc2_qqq,40,-20,30,2.0,1,11,2616966,72.7,11.91,1.0
TQQQ,rsi7_80_btc2,50,-25,45,3.0,1,11,2615566,63.6,7.93,1.0
TSLL,btc3_strong_rsi_accel,50,-25,45,3.0,1,3,2613759,66.7,29.07,1.0
TSLL,rsi7_80_btc2,50,-25,45,1.0,1,11,2606133,63.6,23.72,1.0
IREN,rsi_accel_btc2_vol,25,-20,30,1.0,1,16,2594716,68.8,16.23,1.0
CONL,consec4_btc1,40,-20,30,1.0,1,11,2594280,63.6,23.61,1.0
TQQQ,bo10_btc2_qqq,50,-25,45,3.0,3,9,2593228,66.7,6.83,1.56
BITX,consec3_surge,50,-25,45,2.0,3,18,2589981,33.3,-4.48,1.78
IREN,btc2_qqq_strong_vol,30,-20,30,1.0,1,19,2580970,63.2,13.6,1.0
TQQQ,triple_regime_strong,80,-25,90,3.0,3,8,2580434,62.5,3.38,2.25
TSLL,mstr5_btc2_qqq,50,-25,45,2.0,1,11,2576668,54.5,11.72,1.0
SOXL,vix_falling_btc2,40,-20,30,2.0,3,22,2559021,40.9,-1.68,1.68
IREN,btc2_qqq_strong_vol,25,-20,30,1.0,1,19,2558043,63.2,13.48,1.0
BITX,di_cross_surge_btc2,50,-25,45,2.0,1,17,2557215,47.1,7.53,1.0
CONL,mstr5_btc2_qqq,40,-20,30,2.0,3,19,2555964,36.8,1.08,1.74
CONL,ma_aligned_btc2_vol,40,-20,30,2.0,1,7,2548423,57.1,18.22,1.0
TQQQ,consec4_btc1,40,-20,30,3.0,1,14,2541421,64.3,6.06,1.0
TSLL,bb_macd_adx_btc2,80,-25,90,2.0,3,11,2541356,27.3,1.21,1.82
IREN,bo10_btc2_qqq,40,-20,30,1.0,1,14,2539944,57.1,18.16,1.0
IREN,mstr5_btc2_qqq,40,-20,30,1.0,1,18,2535960,61.1,14.1,1.0
TSLL,consec4_btc1,50,-25,45,3.0,1,9,2534414,44.4,9.4,1.0
TSLL,mstr5_btc2_qqq,40,-20,30,2.0,3,14,2532330,50.0,1.22,1.64
SOXL,di_cross_surge_btc2,40,-20,30,2.0,1,19,2531865,52.6,6.67,1.0
SOXL,ma_aligned_btc2_vol,40,-20,30,3.0,1,8,2526230,87.5,10.54,1.0
TQQQ,rsi7_80_btc2,60,-25,60,3.0,1,10,2519228,70.0,8.41,1.0
TQQQ,bb_macd_adx_btc2,50,-25,45,2.0,3,12,2518409,58.3,3.96,1.75
SOXL,rsi7_80_btc2,30,-20,30,2.0,1,15,2517250,66.7,8.4,1.0
SOXL,mstr5_btc2_qqq,40,-20,30,2.0,1,17,2501787,58.8,7.37,1.0
CONL,rsi7_80_btc2,60,-25,60,1.0,1,13,2479088,46.2,19.09,1.0
IREN,di_cross_surge_btc2,50,-25,45,1.0,1,15,2478822,60.0,16.54,1.0
TQQQ,rsi_accel_btc2_vol,50,-25,45,3.0,1,5,2474243,80.0,16.51,1.0
TQQQ,rsi_accel_btc2_vol,50,-25,45,3.0,3,5,2474243,80.0,16.51,1.0
IREN,bo10_btc2_qqq,50,-25,45,1.0,1,12,2470483,66.7,20.61,1.0
SOXL,btc2_qqq_strong_vol,50,-25,45,2.0,3,6,2465748,50.0,9.66,1.67
IREN,rsi_accel_btc2_vol,40,-20,30,1.0,1,14,2463170,57.1,17.61,1.0
CONL,btc2_qqq_strong_vol,30,-20,30,1.0,1,19,2461385,57.9,12.97,1.0
TSLL,bo10_btc2_qqq,50,-25,45,2.0,1,9,2458333,44.4,13.67,1.0
IREN,consec4_btc1,25,-20,30,1.0,1,16,2457627,75.0,15.38,1.0
CONL,consec3_surge,50,-25,45,1.0,1,19,2456056,47.4,12.94,1.0
BITX,bb_macd_adx_btc2,40,-20,30,2.0,1,18,2450379,55.6,6.81,1.0
TSLL,bo10_btc2_qqq,60,-25,60,3.0,1,9,2447981,33.3,9.08,1.0
CONL,consec3_surge,40,-20,30,2.0,1,21,2446640,42.9,5.83,1.0
CONL,hh_hl_rsi_btc,50,-25,45,1.0,1,21,2445027,47.6,11.65,1.0
IREN,consec4_btc1,30,-20,30,1.0,1,15,2444686,66.7,16.31,1.0
TQQQ,bo10_btc2_qqq,50,-25,45,3.0,1,9,2437894,66.7,9.04,1.0
IREN,ma_aligned_btc2_vol,50,-25,45,1.0,1,8,2431866,75.0,30.43,1.0
SOXL,consec3_surge,80,-25,90,1.0,1,9,2431228,55.6,27.04,1.0
BITX,di_cross_surge_btc2,40,-20,30,3.0,1,19,2430959,47.4,4.27,1.0
TSLL,rsi7_80_btc2,40,-20,30,3.0,1,13,2427255,53.8,6.23,1.0
TSLL,consec4_btc1,50,-25,45,2.0,3,8,2426435,37.5,1.1,1.88
SOXL,qqq_strong_macd,50,-25,45,2.0,1,18,2425245,50.0,6.74,1.0
BITX,rsi7_80_btc2,50,-25,45,2.0,3,13,2422213,38.5,-4.34,1.85
SOXL,consec3_surge,60,-25,60,1.0,1,12,2420021,66.7,20.19,1.0
TQQQ,triple_regime_strong,60,-25,60,3.0,1,12,2412670,66.7,6.71,1.0
TQQQ,hh_hl_rsi_btc,50,-25,45,2.0,3,14,2412069,64.3,2.69,1.93
BITX,hh_hl_rsi_btc,40,-20,30,2.0,1,22,2409125,50.0,5.48,1.0
IREN,rsi_accel_btc2_vol,30,-20,30,1.0,1,16,2405371,68.8,15.05,1.0
CONL,rsi7_80_btc2,30,-20,30,2.0,1,17,2399807,52.9,7.07,1.0
TSLL,mstr5_btc2_qqq,40,-20,30,3.0,1,16,2397191,50.0,5.0,1.0
TQQQ,triple_regime_all,50,-25,45,3.0,3,13,2396080,61.5,1.25,1.77
CONL,triple_regime_strong,60,-25,60,1.0,1,18,2395965,44.4,13.32,1.0
SOXL,consec4_btc1,50,-25,45,2.0,3,9,2395888,66.7,6.81,1.67
BITX,consec4_btc1,50,-25,45,2.0,1,9,2395034,55.6,13.32,1.0
SOXL,rsi7_80_btc2,40,-20,30,2.0,3,13,2394048,53.8,0.65,2.0
BITX,vix_falling_btc2,50,-25,45,2.0,3,17,2389998,41.2,-0.59,1.88
TQQQ,mstr5_btc2_qqq,80,-25,90,2.0,3,7,2383339,57.1,6.44,2.14
IREN,btc3_strong_rsi_accel,40,-20,30,2.0,3,4,2367617,75.0,20.0,2.25
TQQQ,btc3_strong_rsi_accel,50,-25,45,3.0,3,3,2365428,100.0,18.5,1.33
CONL,btc2_qqq_strong_vol,40,-20,30,1.0,1,18,2363847,50.0,13.15,1.0
CONL,vix_falling_btc2,50,-25,45,1.0,1,24,2358984,41.7,9.84,1.0
SOXL,btc3_strong_rsi_accel,60,-25,60,3.0,1,3,2355169,66.7,26.19,1.0
SOXL,di_cross_surge_btc2,30,-20,30,2.0,1,19,2339454,52.6,6.16,1.0
BITX,qqq_strong_macd,40,-20,30,2.0,1,22,2338357,54.5,5.32,1.0
CONL,mstr5_btc2_qqq,30,-20,30,2.0,1,20,2332758,45.0,5.84,1.0
CONL,rsi7_80_btc2,50,-25,45,1.0,1,14,2327002,57.1,16.64,1.0
TSLL,btc3_strong_rsi_accel,60,-25,60,3.0,1,3,2326894,66.7,25.88,1.0
SOXL,vix_falling_btc2,50,-25,45,2.0,1,17,2317719,58.8,6.82,1.0
TQQQ,btc3_strong_rsi_accel,60,-25,60,3.0,1,3,2309423,100.0,25.69,1.0
TQQQ,triple_regime_all,60,-25,60,3.0,1,11,2308860,72.7,7.0,1.0
BITX,bo10_btc2_qqq,80,-25,90,3.0,3,12,2300716,25.0,-6.52,1.58
TSLL,mstr5_btc2_qqq,60,-25,60,3.0,1,11,2299142,45.5,6.97,1.0
BITX,mstr5_btc2_qqq,40,-20,30,3.0,1,14,2285276,64.3,5.45,1.0
BITX,qqq_strong_macd,50,-25,45,2.0,1,17,2281367,52.9,6.72,1.0
SOXL,btc3_strong_rsi_accel,40,-20,30,2.0,3,3,2274766,100.0,26.15,1.67
TQQQ,consec3_surge,50,-25,45,3.0,1,12,2273006,58.3,6.32,1.0
SOXL,mstr5_btc2_qqq,60,-25,60,3.0,1,12,2271265,50.0,6.32,1.0
SOXL,mstr5_btc2_qqq,80,-25,90,2.0,3,8,2266382,50.0,3.59,2.38
BITX,di_cross_surge_btc2,60,-25,60,3.0,1,15,2264791,40.0,5.04,1.0
TSLL,btc3_strong_rsi_accel,40,-20,30,2.0,1,4,2261932,75.0,28.3,1.0
CONL,di_cross_surge_btc2,50,-25,45,2.0,3,15,2260259,40.0,1.21,2.07
TQQQ,consec4_btc1,50,-25,45,2.0,1,11,2252119,72.7,10.25,1.0
IREN,triple_regime_strong,50,-25,45,1.0,1,17,2247883,58.8,13.24,1.0
TQQQ,mstr5_btc2_qqq,60,-25,60,3.0,1,10,2246748,80.0,7.5,1.0
TQQQ,ma_aligned_btc2_vol,80,-25,90,3.0,3,6,2232844,66.7,4.91,1.5
CONL,triple_regime_all,40,-20,30,3.0,1,20,2232557,40.0,3.72,1.0
CONL,consec3_surge,25,-20,30,1.0,1,24,2228979,54.2,9.3,1.0
BITX,bb_macd_adx_btc2,80,-25,90,1.0,1,11,2226775,45.5,20.26,1.0
CONL,triple_regime_strong,50,-25,45,1.0,1,21,2225807,42.9,10.61,1.0
CONL,triple_regime_strong,50,-25,45,2.0,3,19,2224502,31.6,-1.33,1.89
CONL,di_cross_surge_btc2,40,-20,30,2.0,1,19,2220816,47.4,5.85,1.0
CONL,btc3_strong_rsi_accel,40,-20,30,2.0,1,11,2218431,45.5,10.09,1.0
TQQQ,qqq_strong_macd,50,-25,45,3.0,1,14,2214046,64.3,5.28,1.0
SOXL,consec4_btc1,40,-20,30,3.0,1,12,2212806,58.3,6.15,1.0
IREN,consec4_btc1,40,-20,30,1.0,1,13,2212518,61.5,17.04,1.0
BITX,qqq_strong_macd,30,-20,30,2.0,1,23,2210271,56.5,4.81,1.0
CONL,ma_aligned_btc2_vol,60,-25,60,1.0,1,7,2204869,57.1,31.53,1.0
SOXL,btc3_strong_rsi_accel,50,-25,45,2.0,3,3,2202299,66.7,24.1,1.67
BITX,btc3_strong_rsi_accel,80,-25,90,1.0,1,7,2199603,57.1,31.45,1.0
CONL,consec3_surge,30,-20,30,1.0,1,23,2194729,52.2,9.55,1.0
CONL,bb_macd_adx_btc2,80,-25,90,1.0,1,13,2189843,38.5,16.86,1.0
SOXL,triple_regime_all,30,-20,30,2.0,1,19,2187462,52.6,5.76,1.0
TQQQ,consec3_surge,60,-25,60,3.0,1,11,2184467,63.6,6.63,1.0
BITX,hh_hl_rsi_btc,80,-25,90,1.0,1,12,2176287,41.7,18.15,1.0
TSLL,consec3_surge,40,-20,30,2.0,1,18,2176257,61.1,6.05,1.0
CONL,mstr5_btc2_qqq,40,-20,30,2.0,1,19,2174057,36.8,5.73,1.0
IREN,vix_falling_btc2,50,-25,45,1.0,1,20,2173711,50.0,10.88,1.0
BITX,mstr5_btc2_qqq,40,-20,30,2.0,3,14,2167310,50.0,0.92,2.21
CONL,btc3_strong_rsi_accel,30,-20,30,2.0,1,12,2166825,50.0,9.04,1.0
BITX,btc2_qqq_strong_vol,40,-20,30,3.0,1,14,2163040,57.1,5.16,1.0
TSLL,di_cross_surge_btc2,50,-25,45,2.0,3,16,2158607,43.8,-2.15,1.62
CONL,ma_aligned_btc2_vol,80,-25,90,1.0,1,5,2155497,60.0,43.15,1.0
CONL,rsi7_80_btc2,40,-20,30,2.0,1,15,2154077,40.0,7.19,1.0
BITX,hh_hl_rsi_btc,30,-20,30,2.0,1,23,2154072,52.2,4.69,1.0
BITX,triple_regime_all,80,-25,90,2.0,3,10,2150484,30.0,-2.78,2.2
CONL,btc2_qqq_strong_vol,25,-20,30,1.0,1,21,2149254,61.9,10.24,1.0
TSLL,consec3_surge,50,-25,45,1.0,1,13,2148224,76.9,16.54,1.0
TQQQ,consec4_btc1,40,-20,30,2.0,3,14,2141414,64.3,3.0,1.64
TSLL,rsi_accel_btc2_vol,80,-25,90,2.0,3,5,2120414,40.0,3.19,2.4
IREN,btc3_strong_rsi_accel,40,-20,30,2.0,1,4,2119052,75.0,26.51,1.0
BITX,ma_aligned_btc2_vol,50,-25,45,3.0,1,7,2116401,42.9,10.09,1.0
SOXL,vix_falling_btc2,30,-20,30,2.0,1,23,2115499,52.2,4.6,1.0
SOXL,btc3_strong_rsi_accel,50,-25,45,3.0,1,3,2095004,100.0,23.3,1.0
CONL,bb_macd_adx_btc2,40,-20,30,1.0,1,19,2094021,52.6,11.03,1.0
SOXL,rsi7_80_btc2,60,-25,60,1.0,1,10,2093471,60.0,20.96,1.0
SOXL,btc3_strong_rsi_accel,80,-25,90,3.0,3,3,2087296,33.3,10.18,1.67
TSLL,qqq_strong_macd,40,-20,30,2.0,1,19,2084287,52.6,5.49,1.0
BITX,vix_falling_btc2,40,-20,30,2.0,1,21,2078203,52.4,4.95,1.0
TSLL,bb_macd_adx_btc2,50,-25,45,2.0,1,16,2076649,50.0,6.5,1.0
SOXL,triple_regime_all,60,-25,60,1.0,1,13,2074674,46.2,15.98,1.0
CONL,triple_regime_all,60,-25,60,1.0,1,17,2066790,41.2,12.17,1.0
BITX,vix_falling_btc2,50,-25,45,3.0,1,17,2066271,41.2,4.06,1.0
TQQQ,btc3_strong_rsi_accel,80,-25,90,2.0,3,3,2065871,100.0,20.76,1.33
TQQQ,vix_falling_btc2,40,-20,30,3.0,1,20,2065566,70.0,3.45,1.0
SOXL,consec4_btc1,60,-25,60,1.0,1,8,2061401,75.0,25.79,1.0
BITX,di_cross_surge_btc2,40,-20,30,2.0,3,19,2055477,36.8,0.36,2.0
TSLL,btc2_qqq_strong_vol,80,-25,90,2.0,3,8,2049033,37.5,8.66,1.5
CONL,btc3_strong_rsi_accel,50,-25,45,2.0,1,11,2046909,45.5,9.31,1.0
TSLL,consec3_surge,80,-25,90,1.0,1,9,2046539,55.6,22.76,1.0
SOXL,triple_regime_all,40,-20,30,2.0,3,17,2044553,47.1,-0.2,1.94
TQQQ,vix_falling_btc2,40,-20,30,2.0,3,20,2040547,70.0,0.89,1.55
CONL,consec4_btc1,30,-20,30,1.0,1,11,2034007,63.6,18.51,1.0
TSLL,consec4_btc1,40,-20,30,2.0,1,10,2030362,60.0,10.16,1.0
BITX,hh_hl_rsi_btc,60,-25,60,3.0,1,15,2028086,40.0,4.51,1.0
CONL,btc2_qqq_strong_vol,80,-25,90,1.0,1,10,2016093,40.0,20.18,1.0
SOXL,rsi7_80_btc2,50,-25,45,1.0,1,12,2009870,75.0,16.77,1.0
IREN,mstr5_btc2_qqq,30,-20,30,1.0,1,19,2009194,63.2,10.59,1.0
CONL,rsi7_80_btc2,80,-25,90,1.0,1,13,2006630,38.5,15.45,1.0
IREN,btc3_strong_rsi_accel,30,-20,30,2.0,1,6,2002799,66.7,16.71,1.0
TSLL,vix_falling_btc2,40,-20,30,2.0,3,23,1998154,43.5,1.03,1.61
TSLL,triple_regime_strong,50,-25,45,2.0,3,15,1990010,33.3,-5.0,1.8
TSLL,consec3_surge,60,-25,60,1.0,1,12,1971822,58.3,16.45,1.0
TSLL,mstr5_btc2_qqq,80,-25,90,2.0,3,8,1961507,25.0,2.57,2.25
CONL,di_cross_surge_btc2,60,-25,60,1.0,1,16,1954721,43.8,12.23,1.0
CONL,triple_regime_all,40,-20,30,2.0,3,19,1943555,36.8,-0.51,1.79
TQQQ,qqq_strong_macd,50,-25,45,2.0,3,14,1930936,57.1,1.52,1.86
SOXL,ma_aligned_btc2_vol,30,-20,30,2.0,1,8,1928968,87.5,12.07,1.0
TSLL,btc2_qqq_strong_vol,50,-25,45,3.0,1,10,1925941,40.0,6.43,1.0
CONL,btc3_strong_rsi_accel,80,-25,90,1.0,1,9,1924789,44.4,21.41,1.0
TSLL,consec3_surge,30,-20,30,2.0,1,19,1917573,63.2,5.05,1.0
IREN,ma_aligned_btc2_vol,40,-20,30,1.0,1,10,1910658,70.0,19.13,1.0
SOXL,bb_macd_adx_btc2,30,-20,30,2.0,1,20,1908521,55.0,4.78,1.0
SOXL,consec3_surge,50,-25,45,1.0,1,16,1906833,56.2,11.93,1.0
TQQQ,rsi_accel_btc2_vol,80,-25,90,3.0,3,4,1906761,100.0,13.33,1.25
IREN,bo10_btc2_qqq,30,-20,30,1.0,1,14,1903367,64.3,13.61,1.0
CONL,ma_aligned_btc2_vol,50,-25,45,1.0,1,7,1899346,57.1,27.16,1.0
SOXL,vix_falling_btc2,60,-25,60,1.0,1,14,1896463,57.1,13.56,1.0
SOXL,consec3_surge,25,-20,30,1.0,1,23,1891855,69.6,8.23,1.0
BITX,triple_regime_strong,40,-20,30,3.0,1,20,1888443,60.0,3.15,1.0
TSLL,btc3_strong_rsi_accel,30,-20,30,2.0,1,4,1881776,75.0,23.55,1.0
TSLL,consec3_surge,25,-20,30,1.0,1,20,1878433,70.0,9.4,1.0
SOXL,ma_aligned_btc2_vol,50,-25,45,3.0,3,6,1873976,33.3,4.16,1.67
BITX,di_cross_surge_btc2,30,-20,30,2.0,1,21,1871064,52.4,4.46,1.0
SOXL,btc3_strong_rsi_accel,30,-20,30,2.0,1,4,1867382,75.0,23.37,1.0
SOXL,btc2_qqq_strong_vol,80,-25,90,2.0,3,5,1861884,20.0,-0.16,1.8
SOXL,vix_falling_btc2,40,-20,30,2.0,1,23,1849716,47.8,4.03,1.0
SOXL,bb_macd_adx_btc2,50,-25,45,1.0,1,15,1846873,73.3,12.32,1.0
BITX,mstr5_btc2_qqq,30,-20,30,2.0,1,15,1845600,60.0,6.16,1.0
CONL,triple_regime_all,50,-25,45,1.0,1,18,1841046,44.4,10.24,1.0
SOXL,btc3_strong_rsi_accel,40,-20,30,2.0,1,3,1835743,100.0,30.63,1.0
CONL,rsi_accel_btc2_vol,40,-20,30,2.0,1,10,1833754,40.0,9.18,1.0
TSLL,hh_hl_rsi_btc,50,-25,45,1.0,1,14,1829817,57.1,13.08,1.0
TQQQ,hh_hl_rsi_btc,50,-25,45,2.0,1,14,1828029,64.3,6.54,1.0
BITX,hh_hl_rsi_btc,50,-25,45,2.0,1,17,1823362,41.2,5.37,1.0
TQQQ,consec4_btc1,30,-20,30,2.0,1,15,1820534,66.7,6.07,1.0
TQQQ,vix_falling_btc2,50,-25,45,2.0,3,15,1819301,60.0,1.0,1.53
TQQQ,di_cross_surge_btc2,80,-25,90,2.0,3,8,1818752,50.0,-0.47,2.0
CONL,consec4_btc1,25,-20,30,1.0,1,11,1815026,63.6,16.52,1.0
TQQQ,btc3_strong_rsi_accel,50,-25,45,3.0,1,3,1811514,100.0,20.15,1.0
SOXL,triple_regime_strong,50,-25,45,2.0,1,16,1800428,56.2,5.63,1.0
TSLL,vix_falling_btc2,50,-25,45,2.0,1,18,1796030,44.4,4.99,1.0
SOXL,btc2_qqq_strong_vol,50,-25,45,2.0,1,6,1796008,66.7,14.98,1.0
TQQQ,mstr5_btc2_qqq,40,-20,30,3.0,1,14,1795496,85.7,4.28,1.0
CONL,rsi_accel_btc2_vol,40,-20,30,2.0,3,10,1793768,30.0,-0.37,1.7
BITX,consec4_btc1,80,-25,90,1.0,1,7,1787650,57.1,25.56,1.0
IREN,ma_aligned_btc2_vol,30,-20,30,1.0,1,10,1780374,70.0,17.82,1.0
IREN,ma_aligned_btc2_vol,25,-20,30,1.0,1,10,1780374,70.0,17.82,1.0
TQQQ,bb_macd_adx_btc2,50,-25,45,2.0,1,12,1765643,66.7,7.36,1.0
