ticker,strategy,target,stop,hold,unit_mul,max_pyr,trailing,n,pnl,wr,avg,avg_layers
NVDL,consec3_btc2,25,-15,20,1.0,1,False,18,1357603,66.7,7.55,1.0
CONL,bo10_btc1plus,50,-20,45,1.0,2,True,22,1357367,27.3,0.81,1.64
CONL,bo10_macd_btc,50,-20,45,1.0,2,True,22,1357367,27.3,0.81,1.64
IREN,btc_ret3_8pct,30,-20,30,1.0,2,False,10,1357321,70.0,11.16,1.1
NVDL,bo5_btc2,20,-10,10,1.5,1,False,23,1357087,65.2,3.94,1.0
PTIR,rsi7_hot_btc2,30,-15,20,1.5,1,False,14,1356562,64.3,6.47,1.0
PTIR,dip_ma5_btc2,25,-15,20,1.0,1,False,10,1354230,60.0,13.56,1.0
CONL,bb_mid_btc2,40,-20,30,1.0,1,False,15,1354175,46.7,9.04,1.0
AMDL,ret3_strong_btc,50,-25,45,2.0,1,False,12,1352195,33.3,5.64,1.0
PTIR,rsi_accel,30,-15,30,1.0,1,True,16,1350565,50.0,8.45,1.0
IREN,bo5_btc2,25,-15,20,1.0,1,False,19,1349884,57.9,7.11,1.0
AMDL,surge_strong_btc2,30,-20,30,1.5,2,False,15,1349617,33.3,0.76,1.4
PTIR,consec3_btc2,25,-15,20,1.0,1,False,13,1347622,61.5,10.38,1.0
IREN,bb_mid_btc2,50,-25,45,2.0,1,False,11,1344487,36.4,6.12,1.0
IREN,dip_ma5_btc2,50,-25,45,1.0,3,False,10,1343621,60.0,13.1,1.3
MSTU,rsi14_65_btc2,15,-10,10,1.0,1,False,12,1340873,58.3,11.19,1.0
AMDL,btc_all_green,20,-10,10,1.5,1,False,10,1340742,60.0,8.95,1.0
MSTU,btc_ret3_8pct,50,-25,45,2.0,1,False,6,1332777,50.0,11.12,1.0
PTIR,consec3_btc2,20,-10,10,1.5,1,False,16,1328271,56.2,5.54,1.0
NVDL,btc_ret3_5pct,30,-20,30,1.0,1,False,15,1327369,73.3,8.86,1.0
MSTU,ma_btc_ret7,40,-20,30,1.5,1,False,9,1326095,44.4,9.83,1.0
PTIR,ret5_surge_btc,30,-15,30,1.0,1,True,14,1325785,57.1,9.48,1.0
IREN,bo5_btc2,20,-10,10,1.5,1,False,24,1324392,50.0,3.68,1.0
AMDL,consec2_vol_btc,30,-20,30,1.0,1,False,10,1321344,50.0,13.23,1.0
PTIR,pullback_btc2,30,-20,30,1.0,1,False,9,1320711,66.7,14.69,1.0
MSTU,bo10_macd_btc,40,-20,30,2.0,1,False,9,1319239,33.3,7.34,1.0
MSTU,bo10_btc1plus,40,-20,30,2.0,1,False,9,1319239,33.3,7.34,1.0
IREN,max_momentum,30,-20,30,1.0,1,False,7,1319066,71.4,18.86,1.0
NVDL,pullback_btc2,40,-20,30,1.5,1,False,15,1318756,53.3,5.87,1.0
NVDL,btc_all_green,25,-15,20,1.0,1,False,14,1317978,57.1,9.42,1.0
IREN,rsi14_65_btc2,30,-15,30,1.0,1,True,25,1314713,48.0,5.26,1.0
IREN,pullback_btc2,30,-20,30,1.0,1,False,17,1313355,64.7,7.73,1.0
NVDL,bo10_vol_btc,30,-15,30,1.0,1,True,7,1312977,85.7,18.78,1.0
PTIR,bo10_macd_btc,30,-20,30,1.0,1,False,14,1312280,64.3,9.38,1.0
CONL,btc_all_green,40,-20,30,2.0,1,False,18,1311995,38.9,3.65,1.0
MSTU,bo10_btc1plus,40,-20,30,1.0,2,False,9,1309079,33.3,2.02,1.56
MSTU,bo10_macd_btc,40,-20,30,1.0,2,False,9,1309079,33.3,2.02,1.56
AMDL,rsi14_65_btc2,30,-20,30,1.0,2,False,10,1308711,40.0,1.58,1.6
PTIR,btc_all_green,40,-20,30,1.5,1,True,7,1307859,57.1,12.47,1.0
PTIR,consec2_vol_btc,30,-20,30,1.5,2,False,7,1306564,71.4,14.1,1.57
CONL,consec2_vol_btc,25,-15,20,1.0,1,False,19,1305275,47.4,6.88,1.0
AMDL,rsi14_65_btc2,50,-20,45,1.0,2,True,11,1303459,36.4,2.19,1.45
AMDL,btc_all_green,50,-25,45,2.0,1,False,8,1301899,50.0,8.15,1.0
CONL,consec3_btc2,15,-10,10,1.0,1,False,28,1301466,42.9,4.65,1.0
NVDL,dip_ma5_btc2,30,-15,20,1.5,1,False,5,1299233,100.0,17.34,1.0
AMDL,consec2_vol_btc,20,-12,15,2.0,1,False,11,1298222,72.7,5.91,1.0
AMDL,surge_strong_btc2,50,-20,45,1.0,2,True,20,1297486,25.0,-0.11,1.35
IREN,btc_ret3_5pct,30,-15,30,1.0,1,True,24,1297446,37.5,5.41,1.0
NVDL,btc_ret3_5pct,25,-15,20,1.0,1,False,17,1296275,52.9,7.63,1.0
AMDL,consec3_btc2,20,-10,10,1.5,1,False,15,1294301,53.3,5.76,1.0
AMDL,bo5_btc2,40,-20,30,1.0,2,False,12,1291023,33.3,0.97,1.42
MSTU,dip_ma5_btc2,50,-25,45,2.0,1,False,6,1290693,33.3,10.77,1.0
IREN,bo20_btc_strong,30,-15,20,1.5,1,False,8,1287754,62.5,10.74,1.0
AMDL,consec3_btc2,20,-12,15,2.0,1,False,15,1287000,60.0,4.29,1.0
PTIR,bo20_btc_strong,40,-20,30,1.5,1,False,3,1283810,100.0,28.56,1.0
PTIR,max_momentum,40,-20,30,1.5,1,False,3,1283810,100.0,28.56,1.0
MSTU,ma_btc_ret7,30,-15,30,1.0,1,True,10,1283609,50.0,12.85,1.0
PTIR,ret5_surge_btc,20,-10,10,1.5,1,False,14,1282986,71.4,6.12,1.0
NVDL,ultra_bull,30,-20,30,1.0,1,False,7,1281205,100.0,18.32,1.0
CONL,bb_mid_btc2,30,-20,30,1.5,2,False,15,1279098,46.7,8.58,1.13
IREN,max_momentum,40,-20,45,1.0,3,False,7,1279070,57.1,12.7,1.71
IREN,bo5_btc2,30,-15,30,1.0,1,True,23,1277371,39.1,5.56,1.0
IREN,bo5_btc2,15,-10,10,1.0,1,False,24,1276352,62.5,5.32,1.0
AMDL,ma_btc_ret7,40,-20,30,1.0,2,False,9,1275873,33.3,1.3,1.33
CONL,ultra_bull,40,-20,30,1.0,1,False,4,1274950,75.0,31.91,1.0
PTIR,rsi7_hot_btc2,30,-20,30,1.0,1,False,13,1274456,61.5,9.81,1.0
AMDL,bo10_macd_btc,40,-20,45,1.0,3,False,11,1274333,27.3,-3.84,1.64
CONL,ultra_bull,30,-20,30,1.0,2,False,4,1272204,75.0,24.28,1.25
AMDL,rsi14_65_btc2,40,-20,45,1.0,3,False,10,1271751,40.0,-1.57,1.9
PTIR,ma_btc_ret7,40,-20,30,1.0,1,False,7,1268334,71.4,18.14,1.0
AMDL,bb_mid_btc2,40,-20,30,1.5,1,True,8,1267771,50.0,10.58,1.0
MSTU,rsi_accel,40,-20,30,1.5,1,True,11,1266645,36.4,7.68,1.0
CONL,ultra_bull,25,-15,20,1.0,1,False,5,1266232,80.0,25.35,1.0
IREN,bo10_vol_btc,50,-25,45,1.0,1,False,11,1265719,54.5,11.52,1.0
AMDL,btc_all_green,30,-20,30,1.0,1,False,9,1261648,55.6,14.03,1.0
IREN,bo20_btc_strong,50,-25,45,1.0,1,False,7,1259401,57.1,18.01,1.0
MSTU,ma_align5_btc2,40,-20,30,1.5,1,False,11,1259151,36.4,7.64,1.0
NVDL,bo10_vol_btc,25,-15,20,1.0,1,False,6,1257803,100.0,20.98,1.0
NVDL,dip_ma5_btc2,30,-20,30,1.5,2,False,5,1257295,100.0,16.78,1.0
AMDL,max_momentum,40,-20,30,1.5,1,True,3,1254959,66.7,27.92,1.0
AMDL,surge_follow_btc,40,-20,30,1.0,2,False,17,1254752,35.3,0.65,1.65
PTIR,bo10_vol_btc,40,-20,30,2.0,1,False,5,1254583,80.0,12.56,1.0
PTIR,bo10_btc1plus,30,-20,30,1.0,1,False,14,1254275,57.1,8.97,1.0
NVDL,bo20_btc_strong,20,-12,15,2.0,1,False,10,1251225,70.0,6.26,1.0
AMDL,surge_strong_btc2,40,-20,30,1.0,2,False,15,1247321,33.3,1.44,1.4
CONL,dip_ma5_btc2,25,-15,20,1.0,1,False,11,1246753,54.5,11.35,1.0
IREN,dip_ma5_btc2,20,-10,10,1.5,1,False,14,1244064,50.0,5.93,1.0
AMDL,ma_btc_ret7,50,-25,45,1.0,3,False,8,1243739,37.5,1.55,1.5
NVDL,ma_align5_btc2,30,-15,30,1.0,1,True,25,1241840,44.0,4.97,1.0
PTIR,rsi14_65_btc2,50,-20,45,1.0,2,True,10,1239804,40.0,9.07,1.8
AMDL,btc_all_green,50,-25,45,1.0,3,False,8,1239556,50.0,6.36,1.38
IREN,ma_btc_ret7,20,-10,10,1.5,1,False,13,1238661,61.5,6.36,1.0
CONL,ma_btc_ret7,30,-20,30,1.0,1,False,19,1233514,47.4,6.5,1.0
PTIR,rsi_accel,25,-15,20,1.0,1,False,15,1232406,60.0,8.22,1.0
AMDL,bo10_btc1plus,30,-20,30,1.0,2,False,12,1231760,41.7,3.98,1.42
NVDL,rsi_accel,40,-20,30,1.0,1,False,20,1229780,55.0,6.16,1.0
PTIR,ma_btc_ret7,30,-20,30,1.0,1,False,8,1228208,75.0,15.37,1.0
CONL,bo5_btc2,40,-20,30,1.0,2,False,21,1221179,33.3,-1.5,1.62
CONL,max_momentum,50,-25,45,1.0,3,False,10,1220940,50.0,6.08,1.6
NVDL,bo10_vol_btc,20,-10,10,1.5,1,False,8,1220131,100.0,10.18,1.0
MSTU,rsi_accel,40,-20,30,1.0,2,False,8,1218546,37.5,3.26,1.62
NVDL,surge_follow_btc,25,-15,20,1.0,1,False,36,1217071,47.2,3.38,1.0
CONL,btc_all_green,30,-15,20,1.5,1,False,20,1215969,45.0,4.06,1.0
PTIR,bo10_vol_btc,30,-20,30,1.0,2,False,5,1215644,80.0,13.56,1.4
CONL,bo5_btc2,40,-20,30,2.0,1,False,22,1212314,36.4,2.76,1.0
CONL,surge_strong_btc2,20,-10,10,1.5,1,False,39,1212260,46.2,2.07,1.0
NVDL,bb_mid_btc2,40,-20,30,1.0,1,False,13,1211715,69.2,9.33,1.0
CONL,rsi14_65_btc2,30,-20,30,1.0,1,False,19,1211603,52.6,6.38,1.0
NVDL,dip_ma5_btc2,40,-20,30,1.5,1,True,5,1211523,100.0,16.17,1.0
PTIR,btc_ret3_8pct,20,-10,10,1.5,1,False,5,1211449,80.0,16.17,1.0
NVDL,ultra_bull,25,-15,20,1.0,1,False,7,1210991,85.7,17.32,1.0
PTIR,bo10_vol_btc,30,-20,30,2.0,1,False,5,1210066,80.0,12.11,1.0
NVDL,bb_mid_btc2,40,-20,30,1.0,2,False,13,1209816,69.2,9.13,1.08
CONL,bo10_vol_btc,30,-20,30,1.0,2,False,13,1209219,46.2,5.78,1.38
PTIR,consec2_vol_btc,40,-20,30,1.5,1,False,6,1209188,66.7,13.45,1.0
IREN,bo20_btc_strong,20,-10,10,1.5,1,False,10,1208791,70.0,8.07,1.0
MSTU,ma_align5_btc2,30,-20,30,1.0,2,False,12,1207848,33.3,-2.48,1.42
IREN,dip_ma5_btc2,25,-15,20,1.0,1,False,13,1204840,53.8,9.28,1.0
CONL,btc_all_green,50,-25,45,2.0,1,False,17,1204770,35.3,3.55,1.0
AMDL,bo10_macd_btc,50,-25,45,1.0,3,False,10,1204379,30.0,-3.69,1.7
MSTU,dip_ma5_btc2,50,-20,45,1.0,2,True,8,1203411,37.5,15.72,1.12
PTIR,ma_align60_btc2,25,-15,20,1.0,1,False,11,1202496,72.7,10.94,1.0
CONL,bo10_vol_btc,15,-10,10,1.0,1,False,15,1202024,53.3,8.02,1.0
MSTU,rsi_accel,50,-25,45,2.0,1,False,8,1201056,37.5,7.51,1.0
CONL,btc_ret3_5pct,50,-25,45,1.0,1,False,18,1199609,38.9,6.67,1.0
CONL,surge_strong_btc2,30,-15,30,1.0,1,True,41,1199331,39.0,2.93,1.0
NVDL,dip_rsi_btc2,50,-25,45,1.0,1,False,8,1196443,62.5,14.97,1.0
AMDL,bo10_btc1plus,30,-20,30,2.0,1,False,13,1195491,38.5,4.6,1.0
NVDL,bo20_btc_strong,40,-20,30,1.5,1,True,9,1193580,44.4,8.85,1.0
CONL,bo10_btc1plus,30,-15,20,1.5,1,False,22,1192275,45.5,3.62,1.0
CONL,bo10_macd_btc,30,-15,20,1.5,1,False,22,1192275,45.5,3.62,1.0
MSTU,ma_align5_btc2,40,-20,30,1.5,1,True,17,1191242,41.2,4.68,1.0
AMDL,ma_align5_btc2,40,-20,30,1.0,2,False,12,1187608,41.7,1.58,1.58
MSTU,rsi_accel,50,-20,45,1.0,2,True,11,1186234,27.3,1.91,1.45
NVDL,rsi7_hot_btc2,20,-12,15,2.0,1,False,25,1185368,52.0,2.37,1.0
AMDL,btc_ret3_5pct,50,-20,45,1.0,2,True,11,1185205,36.4,6.74,1.27
CONL,bo10_macd_btc,40,-20,30,1.0,1,False,20,1184204,40.0,5.93,1.0
CONL,bo10_btc1plus,40,-20,30,1.0,1,False,20,1184204,40.0,5.93,1.0
PTIR,ret5_surge_btc,15,-10,10,1.0,1,False,17,1181091,76.5,6.95,1.0
PTIR,ma_align60_btc2,40,-20,30,1.0,1,False,8,1177689,62.5,14.74,1.0
PTIR,bo10_btc1plus,25,-15,20,1.0,1,False,18,1174746,55.6,6.53,1.0
IREN,btc_all_green,30,-20,30,1.0,1,False,12,1173885,66.7,9.79,1.0
NVDL,max_momentum,25,-15,20,1.0,1,False,7,1172785,71.4,16.77,1.0
NVDL,rsi_accel,25,-15,20,1.0,1,False,23,1170787,56.5,5.1,1.0
NVDL,bb_mid_btc2,30,-20,30,1.5,2,False,13,1170743,69.2,5.82,1.08
NVDL,rsi14_65_btc2,15,-10,10,1.0,1,False,27,1168572,63.0,4.33,1.0
CONL,pullback_btc2,30,-20,30,2.0,1,False,23,1168378,43.5,2.54,1.0
PTIR,bo10_macd_btc,15,-10,10,1.0,1,False,19,1166036,73.7,6.14,1.0
NVDL,bb_mid_btc2,30,-15,20,1.5,1,False,15,1165527,60.0,5.19,1.0
AMDL,btc_all_green,30,-15,30,1.0,1,True,10,1161796,60.0,11.63,1.0
CONL,ultra_bull,30,-15,30,1.0,1,True,5,1161079,80.0,23.24,1.0
AMDL,bo10_macd_btc,40,-20,30,1.5,1,False,11,1160048,45.5,7.04,1.0
CONL,surge_strong_btc2,15,-10,10,1.0,1,False,40,1159813,50.0,2.9,1.0
AMDL,btc_ret3_5pct,30,-15,30,1.0,1,True,12,1159403,66.7,9.67,1.0
AMDL,bo10_btc1plus,40,-20,45,1.0,3,False,11,1158998,27.3,-3.0,1.73
IREN,ma_btc_ret7,15,-10,10,1.0,1,False,17,1155823,70.6,6.81,1.0
MSTU,ma_btc_ret7,30,-20,30,2.0,1,False,9,1154266,44.4,6.42,1.0
AMDL,btc_all_green,40,-20,30,1.5,1,True,8,1154014,50.0,9.63,1.0
CONL,surge_follow_btc,25,-15,20,1.0,1,False,45,1153273,44.4,2.57,1.0
NVDL,ma_btc_ret7,30,-15,20,1.5,1,False,17,1152660,47.1,4.52,1.0
IREN,btc_ret3_8pct,30,-20,30,1.0,1,False,10,1152353,70.0,11.54,1.0
PTIR,consec2_vol_btc,30,-15,30,1.0,1,True,8,1150641,62.5,14.4,1.0
MSTU,btc_ret3_8pct,40,-20,30,1.0,1,False,6,1150449,50.0,19.19,1.0
PTIR,consec2_vol_btc,50,-20,45,1.0,2,True,8,1149599,75.0,12.57,1.38
PTIR,consec2_vol_btc,30,-20,30,1.0,1,False,7,1148210,71.4,16.42,1.0
MSTU,btc_all_green,40,-20,30,2.0,1,False,11,1147912,36.4,5.22,1.0
PTIR,ma_btc_ret7,50,-25,45,1.0,1,False,7,1147028,57.1,16.4,1.0
NVDL,dip_ma5_btc2,50,-20,45,1.0,2,True,5,1146735,100.0,22.96,1.0
PTIR,max_momentum,30,-20,30,1.0,2,False,3,1146472,100.0,27.7,1.33
PTIR,bo20_btc_strong,30,-20,30,1.0,2,False,3,1146472,100.0,27.7,1.33
IREN,bo20_btc_strong,40,-20,30,1.0,2,False,8,1146025,50.0,7.77,1.38
AMDL,btc_ret3_5pct,15,-10,10,1.0,1,False,13,1145357,69.2,8.82,1.0
CONL,pullback_btc2,30,-20,30,1.0,2,False,23,1142862,43.5,2.13,1.09
MSTU,rsi7_hot_btc2,50,-25,45,2.0,1,False,8,1142472,37.5,7.15,1.0
PTIR,ma_btc_ret7,20,-10,10,1.5,1,False,11,1141936,54.5,6.93,1.0
CONL,rsi_accel,30,-15,30,1.0,1,True,39,1141363,25.6,2.93,1.0
CONL,ma_align60_btc2,15,-10,10,1.0,1,False,19,1140642,52.6,6.01,1.0
AMDL,ma_align5_btc2,30,-20,30,1.0,1,False,12,1139159,58.3,9.5,1.0
NVDL,rsi_accel,30,-15,30,1.0,1,True,27,1138049,48.1,4.22,1.0
NVDL,ma_align5_btc2,20,-12,15,2.0,1,False,25,1135069,48.0,2.27,1.0
IREN,bo20_btc_strong,30,-20,30,1.0,2,False,8,1133374,50.0,7.47,1.38
NVDL,dip_rsi_btc2,50,-20,45,1.0,2,True,12,1130435,41.7,3.0,1.17
CONL,btc_ret3_8pct,20,-10,10,1.5,1,False,14,1129018,50.0,5.38,1.0
NVDL,ret5_surge_btc,40,-20,30,1.0,1,False,12,1128843,58.3,9.42,1.0
PTIR,pullback_btc2,50,-20,45,1.0,2,True,10,1127455,60.0,8.78,1.2
CONL,btc_ret3_8pct,50,-25,45,1.0,1,False,12,1126427,41.7,9.4,1.0
MSTU,consec2_vol_btc,40,-20,30,1.0,2,False,6,1124642,33.3,5.19,1.67
MSTU,rsi14_65_btc2,30,-15,20,1.5,1,False,8,1122805,50.0,9.37,1.0
NVDL,rsi7_hot_btc2,25,-15,20,1.0,1,False,23,1122041,56.5,4.88,1.0
NVDL,btc_ret3_8pct,40,-20,30,2.0,1,False,7,1121885,42.9,8.02,1.0
AMDL,bo10_btc1plus,40,-20,30,2.0,1,False,12,1121013,41.7,4.68,1.0
CONL,ma_btc_ret7,50,-25,45,1.0,1,False,14,1120376,42.9,8.01,1.0
NVDL,bo10_btc1plus,20,-10,10,1.5,1,False,25,1120037,56.0,2.99,1.0
PTIR,btc_ret3_5pct,25,-15,20,1.0,1,False,10,1119826,70.0,11.21,1.0
MSTU,rsi14_65_btc2,40,-20,30,1.0,1,False,6,1117000,50.0,18.64,1.0
NVDL,ma_btc_ret7,50,-25,45,1.0,1,False,12,1114244,58.3,9.29,1.0
NVDL,btc_ret3_8pct,50,-25,45,1.0,3,False,7,1112490,42.9,5.12,1.43
AMDL,btc_all_green,40,-20,30,2.0,1,False,8,1110938,37.5,6.95,1.0
NVDL,rsi14_65_btc2,20,-10,10,1.5,1,False,23,1108542,60.9,3.22,1.0
AMDL,bb_mid_btc2,30,-20,30,1.5,2,False,8,1106609,50.0,9.61,1.12
MSTU,bo10_btc1plus,30,-20,30,1.5,2,False,10,1102776,30.0,-0.47,1.4
MSTU,bo10_macd_btc,30,-20,30,1.5,2,False,10,1102776,30.0,-0.47,1.4
IREN,btc_ret3_8pct,40,-20,30,1.0,1,False,9,1102763,66.7,12.27,1.0
NVDL,ret5_surge_btc,40,-20,30,1.5,1,True,13,1102211,46.2,5.66,1.0
NVDL,rsi7_hot_btc2,15,-10,10,1.0,1,False,30,1101835,66.7,3.68,1.0
CONL,ret5_surge_btc,30,-20,30,1.0,1,False,24,1101296,41.7,4.59,1.0
MSTU,btc_ret3_8pct,40,-20,30,1.5,1,True,6,1098313,50.0,12.22,1.0
AMDL,ma_btc_ret7,30,-20,30,2.0,1,False,9,1098100,44.4,6.11,1.0
NVDL,consec2_vol_btc,30,-15,30,1.0,1,True,10,1097937,60.0,10.99,1.0
NVDL,rsi7_hot_btc2,20,-10,10,1.5,1,False,26,1096631,65.4,2.81,1.0
AMDL,rsi14_65_btc2,40,-20,30,1.0,2,False,10,1094136,40.0,0.51,1.6
IREN,dip_ma5_btc2,30,-20,30,1.0,1,False,12,1093746,58.3,9.12,1.0
IREN,dip_ma5_btc2,30,-20,30,1.0,2,False,12,1093746,58.3,9.12,1.0
AMDL,dip_ma5_btc2,50,-25,45,1.0,3,False,7,1093548,57.1,7.82,1.14
AMDL,btc_ret3_5pct,30,-15,20,1.5,1,False,11,1093525,54.5,6.63,1.0
CONL,bo20_btc_strong,30,-20,30,1.0,2,False,10,1091373,50.0,4.35,1.4
CONL,dip_ma5_btc2,15,-10,10,1.0,1,False,12,1088126,75.0,9.08,1.0
NVDL,btc_ret3_8pct,40,-20,45,1.0,3,False,7,1087664,42.9,6.11,1.43
AMDL,rsi_accel,30,-15,30,1.0,1,True,18,1087639,55.6,6.05,1.0
IREN,bo20_btc_strong,30,-15,30,1.0,1,True,8,1086854,62.5,13.6,1.0
CONL,ultra_bull,15,-10,10,1.0,1,False,5,1086624,80.0,21.75,1.0
IREN,dip_rsi_btc2,30,-20,30,1.0,1,False,10,1085805,50.0,10.87,1.0
AMDL,dip_ma5_btc2,50,-25,45,2.0,1,False,7,1085481,57.1,7.76,1.0
AMDL,rsi14_65_btc2,40,-20,30,2.0,1,False,10,1083579,40.0,5.42,1.0
CONL,ret5_surge_btc,30,-15,30,1.0,1,True,33,1082848,33.3,3.28,1.0
IREN,dip_rsi_btc2,20,-10,10,1.5,1,False,14,1082037,50.0,5.16,1.0
NVDL,consec2_vol_btc,20,-10,10,1.5,1,False,11,1080416,72.7,6.55,1.0
AMDL,surge_strong_btc2,50,-25,45,1.0,3,False,12,1080255,25.0,-5.69,1.75
CONL,surge_follow_btc,20,-10,10,1.5,1,False,57,1080042,42.1,1.26,1.0
AMDL,ma_align60_btc2,50,-25,45,1.0,3,False,6,1079462,33.3,-0.42,1.33
PTIR,consec2_vol_btc,25,-15,20,1.0,1,False,8,1077434,62.5,13.48,1.0
NVDL,btc_all_green,30,-15,30,1.0,1,True,16,1076549,43.8,6.74,1.0
IREN,bo20_btc_strong,40,-20,30,1.5,1,False,8,1069726,50.0,8.92,1.0
MSTU,max_momentum,40,-20,30,1.5,1,False,4,1069004,50.0,17.83,1.0
CONL,rsi_accel,25,-15,20,1.0,1,False,29,1068284,48.3,3.69,1.0
CONL,ma_align60_btc2,30,-20,30,1.0,1,False,13,1067252,53.8,8.22,1.0
NVDL,bo5_btc2,30,-15,30,1.0,1,True,20,1066198,50.0,5.34,1.0
PTIR,btc_all_green,20,-10,10,1.5,1,False,8,1062912,75.0,8.87,1.0
IREN,btc_ret3_8pct,40,-20,30,1.0,2,False,9,1058351,66.7,11.26,1.22
AMDL,consec2_vol_btc,30,-15,20,1.5,1,False,10,1058152,60.0,7.06,1.0
CONL,ret3_strong_btc,30,-15,20,1.5,1,False,38,1057982,39.5,1.86,1.0
AMDL,ret3_strong_btc,40,-20,30,2.0,1,False,14,1057961,35.7,3.78,1.0
CONL,bo20_btc_strong,15,-10,10,1.0,1,False,12,1057952,58.3,8.83,1.0
PTIR,btc_all_green,25,-15,20,1.0,1,False,7,1057735,71.4,15.13,1.0
NVDL,rsi7_hot_btc2,30,-15,30,1.0,1,True,25,1054908,44.0,4.22,1.0
CONL,ma_align60_btc2,40,-20,30,1.0,1,False,10,1052499,60.0,10.54,1.0
CONL,ultra_bull,30,-20,30,1.0,1,False,4,1052367,75.0,26.34,1.0
CONL,btc_ret3_5pct,30,-20,30,1.0,1,False,21,1051203,42.9,5.01,1.0
AMDL,ma_align5_btc2,40,-20,30,1.5,1,False,12,1050110,50.0,5.84,1.0
AMDL,bb_mid_btc2,25,-15,20,1.0,1,False,9,1046745,55.6,11.64,1.0
NVDL,ma_align5_btc2,25,-15,20,1.0,1,False,23,1046199,56.5,4.55,1.0
CONL,max_momentum,50,-25,45,1.0,1,False,11,1045340,45.5,9.51,1.0
CONL,dip_ma5_btc2,30,-20,30,1.0,2,False,9,1045103,55.6,9.26,1.44
AMDL,btc_all_green,40,-20,30,1.0,2,False,8,1043978,37.5,4.55,1.38
IREN,max_momentum,40,-20,30,1.0,1,False,7,1040807,57.1,14.88,1.0
AMDL,rsi7_hot_btc2,40,-20,30,1.5,1,False,14,1040481,50.0,4.96,1.0
CONL,btc_ret3_8pct,15,-10,10,1.0,1,False,14,1037623,57.1,7.42,1.0
CONL,surge_strong_btc2,30,-20,30,1.0,2,False,24,1035379,41.7,1.78,1.5
CONL,bo5_btc2,20,-10,10,1.5,1,False,31,1033642,41.9,2.23,1.0
AMDL,consec2_vol_btc,50,-25,45,2.0,1,False,8,1033455,37.5,6.47,1.0
MSTU,rsi14_65_btc2,30,-15,30,1.0,1,True,9,1033223,44.4,11.49,1.0
AMDL,bb_mid_btc2,40,-20,30,1.0,1,False,8,1032265,62.5,12.92,1.0
AMDL,consec2_vol_btc,40,-20,30,1.5,1,False,10,1030782,40.0,6.88,1.0
AMDL,btc_ret3_5pct,30,-20,30,1.0,1,False,10,1028380,50.0,10.29,1.0
NVDL,consec3_btc2,30,-15,30,1.0,1,True,19,1026322,52.6,5.41,1.0
CONL,surge_strong_btc2,50,-25,45,1.0,1,False,19,1022155,42.1,5.39,1.0
MSTU,btc_ret3_8pct,50,-20,45,1.0,2,True,6,1017825,50.0,5.42,1.33
CONL,consec3_btc2,30,-15,30,1.0,1,True,26,1015744,38.5,3.91,1.0
IREN,btc_ret3_8pct,40,-20,45,1.0,3,False,9,1014737,55.6,10.48,1.33
PTIR,btc_ret3_5pct,30,-15,30,1.0,1,True,11,1012425,45.5,9.21,1.0
CONL,consec2_vol_btc,30,-15,30,1.0,1,True,24,1012102,41.7,4.22,1.0
MSTU,ret3_strong_btc,30,-15,30,1.0,1,True,22,1010555,31.8,4.6,1.0
NVDL,ma_btc_ret7,40,-20,30,1.0,1,False,15,1010035,46.7,6.74,1.0
NVDL,bo10_btc1plus,15,-10,10,1.0,1,False,27,1009947,59.3,3.74,1.0
PTIR,bb_mid_btc2,20,-10,10,1.5,1,False,10,1009753,70.0,6.74,1.0
IREN,dip_ma5_btc2,40,-20,30,1.0,2,False,11,1008120,54.5,6.7,1.09
PTIR,pullback_btc2,25,-15,20,1.0,1,False,9,1007837,66.7,11.21,1.0
AMDL,btc_all_green,40,-20,45,1.0,3,False,8,1007137,50.0,5.0,1.38
NVDL,dip_ma5_btc2,20,-10,10,1.5,1,False,5,1002114,100.0,13.37,1.0
PTIR,ma_btc_ret7,25,-15,20,1.0,1,False,9,997235,55.6,11.09,1.0
IREN,btc_ret3_5pct,25,-15,20,1.0,1,False,20,993856,45.0,4.97,1.0
AMDL,consec3_btc2,50,-25,45,2.0,1,False,10,993457,40.0,4.97,1.0
MSTU,ma_btc_ret7,40,-20,45,1.0,3,False,8,993286,50.0,10.83,1.62
MSTU,btc_ret3_8pct,30,-20,30,1.0,2,False,7,993001,42.9,5.82,1.14
CONL,dip_ma5_btc2,50,-25,45,1.0,1,False,9,992883,44.4,11.04,1.0
CONL,ma_align60_btc2,50,-25,45,1.0,1,False,9,992325,44.4,11.04,1.0
PTIR,bo10_vol_btc,40,-20,30,1.0,2,False,5,991806,80.0,9.08,1.4
IREN,pullback_btc2,40,-20,30,1.0,1,False,17,990876,58.8,5.83,1.0
MSTU,bo10_btc1plus,40,-20,30,1.5,1,False,9,989429,33.3,7.34,1.0
MSTU,bo10_macd_btc,40,-20,30,1.5,1,False,9,989429,33.3,7.34,1.0
CONL,btc_ret3_8pct,25,-15,20,1.0,1,False,13,986736,53.8,7.6,1.0
CONL,bo10_btc1plus,30,-20,30,1.0,2,False,20,986162,40.0,0.51,1.7
CONL,bo10_macd_btc,30,-20,30,1.0,2,False,20,986162,40.0,0.51,1.7
CONL,bo10_vol_btc,50,-25,45,1.0,1,False,10,985749,40.0,9.87,1.0
AMDL,bb_mid_btc2,20,-12,15,2.0,1,False,9,984257,55.6,5.47,1.0
