ticker,strategy,target,stop,hold,unit_mul,n,pnl,wr,avg
PTIR,triple_surge,60,-25,60,1.0,7,2350270,85.7,33.61
CONL,coin_rsi65_btc2,30,-20,45,1.0,21,2350251,57.1,11.2
AMDL,coin_pct10_qqq,40,-20,45,3.0,10,2349784,50.0,7.84
MSTU,btc2_qqq_strong,50,-25,45,3.0,9,2348642,44.4,8.71
CONL,coin_rsi65_btc2,25,-20,30,1.0,24,2347450,58.3,9.79
IREN,vix_low_qqq_surge,25,-15,20,2.0,10,2339987,70.0,11.71
PTIR,coin_bull_btc2,25,-15,20,1.0,13,2338013,76.9,18.0
CONL,vix_low_qqq_surge,15,-15,20,2.0,10,2336662,80.0,11.7
IREN,btc2_qqq_bull_bo,15,-15,20,2.0,18,2335286,66.7,6.49
IREN,btc2_qqq_bull_bo,40,-20,30,1.0,15,2332309,53.3,15.56
NVDL,btc_qqq_coin_surge,80,-25,90,1.0,6,2331421,66.7,38.9
CONL,soxl_ret5_pos,30,-20,30,1.0,27,2330090,55.6,8.64
IREN,btc2_qqq_strong,20,-15,20,1.0,23,2329856,69.6,10.14
NVDL,coin_rsi65_btc2,50,-25,45,2.0,10,2329327,60.0,11.66
IREN,qqq_ret10_btc2,25,-20,30,3.0,5,2329071,80.0,15.54
PTIR,btc2_qqq_strong_vol,60,-25,60,1.0,6,2327437,66.7,38.83
PTIR,qqq_strong_consec,20,-15,20,1.0,18,2326636,77.8,12.94
PTIR,vix_mid_btc1_rsi,40,-20,30,1.0,13,2326078,69.2,17.91
CONL,vix_falling_btc2,80,-25,90,1.0,17,2325873,35.3,13.7
PTIR,btc2_qqq_bull_bo,50,-25,60,1.0,7,2325645,85.7,33.26
NVDL,coin_bull_btc2,50,-25,60,2.0,13,2325266,53.8,8.95
PTIR,btc2_qqq_strong,60,-25,60,1.0,8,2321786,62.5,29.05
PTIR,btc2_qqq_bull_bo,15,-15,20,2.0,11,2319730,72.7,10.55
IREN,coin_pct10_qqq,30,-20,45,1.0,19,2319191,63.2,12.22
MSTU,btc_qqq_coin_surge,15,-15,20,2.0,3,2317660,100.0,38.67
CONL,btc1_qqq_bull_rsi,20,-15,20,1.0,36,2317179,55.6,6.44
IREN,vix_low_qqq_surge,60,-25,60,1.0,10,2312169,60.0,23.14
MSTU,coin_pct10_qqq,50,-25,45,2.0,8,2311656,50.0,14.46
MSTU,btc1_qqq_bull_rsi,40,-20,45,3.0,10,2309107,30.0,7.7
CONL,coin_bull_btc2,25,-15,20,1.0,32,2308967,53.1,7.22
AMDL,btc1_qqq_bull_rsi,20,-15,20,3.0,20,2300661,45.0,3.84
CONL,btc2_qqq_strong,30,-20,30,1.0,26,2299470,53.8,8.85
CONL,vix_mid_btc1_rsi,25,-20,30,1.0,24,2298579,58.3,9.59
CONL,coin_ret5_btc2,40,-20,45,1.0,25,2294735,44.0,9.19
NVDL,coin_pct10_qqq,30,-20,30,1.0,15,2293351,80.0,15.3
PTIR,vix_falling_btc2,20,-15,20,1.0,20,2293326,70.0,11.48
CONL,coin_rsi65_btc2,15,-15,20,1.0,28,2293031,64.3,8.2
CONL,qqq_strong_consec,15,-15,20,1.0,36,2291148,58.3,6.37
PTIR,vix_falling_btc2,40,-20,45,1.0,13,2291000,61.5,17.64
PTIR,btc1_qqq_bull_rsi,20,-20,30,1.0,17,2290875,70.6,13.49
CONL,triple_regime_all,50,-25,45,1.0,19,2290631,47.4,12.07
CONL,btc_qqq_coin_all,50,-25,45,1.0,19,2290631,47.4,12.07
CONL,vix_low_btc2,20,-15,20,1.0,33,2289203,57.6,6.94
CONL,soxl_rsi60_qqq,25,-15,20,3.0,40,2288733,40.0,1.91
PTIR,btc2_qqq_strong,20,-20,30,1.0,15,2288651,73.3,15.27
IREN,qqq_ret10_btc2,50,-25,60,1.0,4,2285758,100.0,57.2
CONL,vix_low_qqq_surge,80,-25,90,2.0,8,2285534,37.5,14.3
PTIR,vix_fall_qqq_bull,20,-15,20,1.0,21,2283795,71.4,10.89
AMDL,triple_regime_strong,30,-20,30,3.0,15,2283598,46.7,5.08
CONL,qqq_ret10_btc2,15,-15,20,2.0,8,2283331,75.0,14.29
NVDL,vix_mid_btc1_rsi,20,-20,30,2.0,26,2282965,61.5,4.39
PTIR,qqq_strong_macd,40,-20,45,1.0,11,2282312,72.7,20.77
NVDL,btc2_qqq_strong,20,-15,20,2.0,23,2279182,56.5,4.96
IREN,triple_regime_strong,25,-15,20,1.0,29,2279032,58.6,7.87
IREN,btc_qqq_coin_surge,60,-25,60,3.0,6,2277849,50.0,12.67
AMDL,btc2_qqq_strong_vol,20,-20,30,2.0,11,2277344,54.5,10.36
PTIR,soxl_bull_qqq,25,-15,20,3.0,21,2276740,57.1,3.62
IREN,coin_bull_btc2,15,-15,20,1.0,26,2274863,73.1,8.76
PTIR,triple_regime_strong,50,-25,60,2.0,8,2273770,62.5,14.23
CONL,vix_fall_qqq_bull,40,-20,45,2.0,29,2272308,41.4,3.92
NVDL,qqq_strong_consec,50,-25,45,1.0,13,2272185,61.5,17.5
CONL,coin_bull_btc2,30,-20,30,1.0,27,2270488,51.9,8.42
NVDL,vix_low_qqq_surge,50,-25,60,2.0,8,2269672,62.5,14.2
NVDL,btc1_qqq_bull_rsi,80,-25,90,1.0,12,2269487,50.0,18.93
CONL,btc_qqq_coin_all,50,-25,60,1.0,19,2267701,47.4,11.95
CONL,triple_regime_all,50,-25,60,1.0,19,2267701,47.4,11.95
IREN,soxl_ret5_pos,15,-15,20,1.0,42,2267186,61.9,5.4
CONL,btc1_qqq_bull_rsi,40,-20,45,1.0,23,2267101,47.8,9.87
PTIR,coin_pct10_qqq,50,-25,45,2.0,6,2266064,66.7,18.9
CONL,qqq_strong_consec,30,-20,45,1.0,26,2264998,50.0,8.72
IREN,vix_low_qqq_surge,25,-20,30,2.0,10,2264940,60.0,11.34
CONL,qqq_strong_consec,40,-20,30,1.0,26,2263813,46.2,8.72
NVDL,btc2_qqq_strong_vol,80,-25,90,1.0,6,2263334,66.7,37.76
NVDL,soxl_ret5_pos,30,-20,30,2.0,25,2258520,60.0,4.52
IREN,triple_surge,30,-20,45,1.0,14,2257740,71.4,16.14
MSTU,triple_surge,50,-25,45,3.0,7,2254993,28.6,10.75
CONL,qqq_ret10_btc2,20,-20,30,2.0,7,2254867,71.4,16.12
NVDL,soxl_ret5_pos,60,-25,60,1.0,14,2253925,57.1,16.12
PTIR,qqq_strong_consec,60,-25,60,1.0,10,2253500,60.0,22.56
PTIR,soxl_rsi60_qqq,50,-25,45,3.0,11,2250959,45.5,6.83
AMDL,vix_mid_btc1_rsi,25,-15,20,2.0,15,2249789,60.0,7.51
PTIR,vix_falling_btc2,20,-20,30,1.0,19,2249600,63.2,11.85
PTIR,btc2_qqq_strong_vol,25,-15,20,2.0,7,2245580,71.4,16.06
IREN,coin_rsi65_btc2,50,-25,45,1.0,11,2244300,63.6,20.42
CONL,soxl_bull_qqq,80,-25,90,1.0,14,2242531,35.7,16.03
AMDL,vix_mid_btc1_rsi,20,-20,30,2.0,16,2242076,62.5,7.01
PTIR,triple_surge,80,-25,90,1.0,5,2242008,80.0,44.89
CONL,vix_low_btc2,30,-20,45,1.0,25,2241906,52.0,8.98
IREN,btc2_qqq_strong_vol,15,-15,20,1.0,27,2241813,70.4,8.31
NVDL,coin_ret5_btc2,60,-25,60,1.0,15,2241035,66.7,14.96
NVDL,coin_bull_btc2,40,-20,30,1.0,17,2239900,64.7,13.19
CONL,btc1_qqq_bull_rsi,15,-15,20,1.0,42,2237316,57.1,5.33
PTIR,qqq_ret10_btc2,25,-20,30,3.0,4,2233060,75.0,18.63
NVDL,triple_surge,50,-25,45,1.0,10,2232348,70.0,22.35
AMDL,btc_qqq_coin_all,20,-20,30,2.0,14,2231996,57.1,7.98
IREN,coin_ret5_btc2,25,-15,20,2.0,30,2230185,50.0,3.72
PTIR,btc_qqq_coin_surge,80,-25,90,1.0,4,2228448,75.0,55.77
CONL,soxl_ret5_pos,25,-15,20,1.0,30,2227907,53.3,7.43
NVDL,vix_low_btc2,30,-20,45,2.0,19,2227398,52.6,5.87
IREN,btc_qqq_coin_surge,80,-25,90,2.0,6,2226575,33.3,18.57
PTIR,triple_surge,40,-20,45,1.0,8,2224349,75.0,27.83
PTIR,vix_fall_qqq_bull,30,-20,30,1.0,16,2223829,68.8,13.91
PTIR,vix_low_qqq_surge,80,-25,90,2.0,4,2223625,50.0,27.82
IREN,triple_regime_strong,50,-25,45,1.0,18,2222890,61.1,12.36
NVDL,vix_low_btc2,50,-25,60,2.0,14,2222457,57.1,7.95
PTIR,qqq_strong_consec,30,-20,30,1.0,14,2222147,71.4,15.89
PTIR,vix_mid_btc1_rsi,50,-25,60,1.0,9,2220649,66.7,24.7
IREN,btc2_qqq_bull_bo,50,-25,45,1.0,13,2220537,61.5,17.1
NVDL,btc_qqq_coin_all,50,-25,60,2.0,12,2220193,50.0,9.26
NVDL,soxl_rsi60_qqq,40,-20,30,2.0,24,2218783,54.2,4.63
CONL,qqq_ret10_btc2,40,-20,30,2.0,7,2218320,57.1,15.86
AMDL,coin_bull_btc2,25,-20,30,3.0,13,2217795,46.2,5.69
PTIR,qqq_strong_macd,50,-25,60,1.0,9,2216876,66.7,24.66
IREN,btc2_qqq_strong_vol,30,-20,45,1.0,18,2216831,61.1,12.33
PTIR,qqq_strong_consec,50,-25,60,1.0,10,2215872,60.0,22.18
IREN,vix_spike_recover,25,-15,20,1.0,37,2214154,54.1,5.99
PTIR,triple_surge,20,-15,20,1.0,11,2213037,90.9,20.14
CONL,vix_mid_btc1_rsi,25,-15,20,1.0,31,2212885,54.8,7.15
PTIR,vix_low_btc2,50,-25,45,2.0,10,2210473,60.0,11.06
NVDL,coin_pct10_qqq,80,-25,90,1.0,7,2209679,71.4,31.6
NVDL,coin_pct10_qqq,25,-20,30,1.0,15,2209415,86.7,14.74
AMDL,qqq_ret10_btc2,80,-25,90,3.0,4,2209314,50.0,18.43
AMDL,coin_rsi65_btc2,30,-20,30,2.0,11,2204980,54.5,10.03
NVDL,triple_surge,60,-25,60,1.0,9,2203513,77.8,24.51
CONL,vix_mid_btc1_rsi,30,-20,30,1.0,24,2203376,54.2,9.19
AMDL,btc_qqq_coin_all,20,-15,20,3.0,15,2201688,46.7,4.9
MSTU,btc_qqq_coin_surge,80,-25,90,1.0,3,2201052,100.0,73.44
NVDL,btc2_qqq_bull_bo,30,-20,30,1.0,11,2200005,81.8,20.02
CONL,btc_qqq_coin_all,20,-15,20,1.0,32,2199885,56.2,6.88
CONL,triple_regime_all,20,-15,20,1.0,32,2199885,56.2,6.88
CONL,vix_falling_btc2,40,-20,45,1.0,27,2199498,44.4,8.15
AMDL,soxl_bull_qqq,30,-20,30,2.0,16,2198304,50.0,6.88
AMDL,btc1_qqq_bull_rsi,15,-15,20,3.0,21,2198208,52.4,3.49
CONL,vix_low_btc2,30,-20,30,1.0,25,2197719,56.0,8.8
IREN,btc2_qqq_strong_vol,20,-15,20,1.0,23,2197578,65.2,9.56
AMDL,vix_low_btc2,30,-20,45,3.0,12,2197164,50.0,6.11
PTIR,soxl_rsi60_qqq,25,-20,30,3.0,15,2196932,46.7,4.89
NVDL,coin_ret5_btc2,25,-20,30,2.0,24,2196649,66.7,4.58
IREN,qqq_strong_macd,15,-15,20,1.0,39,2193822,64.1,5.63
PTIR,qqq_strong_macd,60,-25,60,1.0,10,2192536,60.0,21.95
AMDL,triple_regime_strong,20,-20,30,3.0,17,2188511,52.9,4.3
PTIR,triple_surge,15,-15,20,1.0,14,2186902,92.9,15.64
MSTU,coin_pct10_qqq,80,-25,90,3.0,6,2186262,33.3,12.16
CONL,qqq_strong_consec,40,-20,45,1.0,23,2186165,47.8,9.51
CONL,coin_ret5_btc2,80,-25,90,1.0,17,2186021,35.3,12.87
AMDL,coin_pct10_qqq,50,-25,45,3.0,10,2185295,40.0,7.29
PTIR,soxl_bull_qqq,30,-20,45,2.0,16,2184460,56.2,6.83
NVDL,btc2_qqq_strong,80,-25,90,1.0,11,2184274,54.5,19.88
CONL,soxl_bull_qqq,50,-25,45,1.0,19,2183698,47.4,11.5
PTIR,triple_regime_all,20,-20,30,1.0,14,2182813,71.4,15.61
PTIR,soxl_bull_qqq,20,-20,30,2.0,19,2182398,57.9,5.75
PTIR,btc2_qqq_strong_vol,50,-25,60,1.0,6,2181974,66.7,36.4
IREN,coin_rsi65_btc2,50,-25,60,1.0,10,2181542,60.0,21.84
IREN,qqq_strong_consec,15,-15,20,1.0,32,2181519,62.5,6.82
PTIR,soxl_bull_qqq,25,-20,30,2.0,18,2180713,61.1,6.06
AMDL,coin_pct10_qqq,60,-25,60,2.0,7,2180667,42.9,15.59
IREN,triple_regime_all,15,-15,20,1.0,28,2180024,71.4,7.79
CONL,triple_surge,50,-25,45,1.0,15,2178671,53.3,14.54
AMDL,qqq_ret10_btc2,60,-25,60,3.0,4,2177083,50.0,18.16
NVDL,coin_ret5_btc2,15,-15,20,3.0,31,2176940,54.8,2.34
NVDL,coin_rsi65_btc2,60,-25,60,2.0,8,2176878,75.0,13.62
CONL,qqq_ret10_btc2,30,-20,45,1.0,7,2176871,85.7,31.13
NVDL,vix_low_btc2,20,-15,20,3.0,22,2175999,54.5,3.3
CONL,qqq_strong_consec,50,-25,45,1.0,20,2174119,45.0,10.88
MSTU,vix_mid_btc1_rsi,50,-25,60,3.0,10,2172112,30.0,7.25
MSTU,vix_mid_btc1_rsi,60,-25,60,3.0,10,2172112,30.0,7.25
NVDL,soxl_ret5_pos,15,-15,20,3.0,40,2172022,52.5,1.81
NVDL,soxl_rsi60_qqq,25,-15,20,2.0,31,2171488,51.6,3.51
CONL,vix_fall_qqq_bull,20,-15,20,1.0,50,2169970,48.0,4.34
PTIR,vix_fall_qqq_bull,30,-20,45,1.0,13,2168832,61.5,16.7
IREN,qqq_ret10_btc2,25,-15,20,3.0,5,2167420,100.0,14.46
CONL,btc2_qqq_strong_vol,20,-20,30,1.0,25,2163272,60.0,8.66
CONL,btc2_qqq_strong_vol,15,-15,20,1.0,28,2162232,57.1,7.73
MSTU,coin_pct10_qqq,60,-25,60,3.0,8,2161108,37.5,9.01
MSTU,coin_pct10_qqq,50,-25,60,3.0,8,2161108,37.5,9.01
NVDL,vix_fall_qqq_bull,50,-25,45,2.0,18,2160865,44.4,6.01
IREN,btc2_qqq_bull_bo,30,-20,45,1.0,15,2160599,66.7,14.42
CONL,soxl_rsi60_qqq,30,-20,30,1.0,33,2157930,48.5,6.55
NVDL,coin_rsi65_btc2,50,-25,60,3.0,9,2157259,66.7,8.0
AMDL,coin_rsi65_btc2,25,-15,20,3.0,11,2156411,45.5,6.54
CONL,btc2_qqq_strong_vol,20,-15,20,1.0,27,2155061,55.6,7.99
CONL,triple_surge,20,-15,20,1.0,23,2153505,56.5,9.37
PTIR,btc1_qqq_bull_rsi,15,-15,20,1.0,25,2152916,76.0,8.62
NVDL,coin_bull_btc2,80,-25,90,1.0,9,2152320,66.7,23.94
AMDL,btc2_qqq_strong_vol,25,-20,30,2.0,11,2150447,45.5,9.78
AMDL,vix_low_qqq_surge,50,-25,60,2.0,5,2148281,80.0,21.5
CONL,vix_spike_recover,25,-15,20,1.0,38,2146860,50.0,5.66
PTIR,triple_surge,25,-15,20,1.0,11,2145870,90.9,19.53
NVDL,coin_ret5_btc2,40,-20,45,1.0,17,2140242,52.9,12.6
PTIR,vix_low_btc2,60,-25,60,2.0,8,2140031,50.0,13.39
NVDL,triple_regime_all,20,-15,20,2.0,22,2138648,54.5,4.87
AMDL,vix_mid_btc1_rsi,25,-20,30,3.0,14,2138317,50.0,5.1
PTIR,qqq_ret10_btc2,50,-25,45,2.0,4,2137249,75.0,26.74
NVDL,btc_qqq_coin_surge,25,-15,20,2.0,10,2135251,60.0,10.69
AMDL,btc_qqq_coin_all,40,-20,45,2.0,11,2133634,54.5,9.71
NVDL,qqq_strong_macd,20,-15,20,2.0,27,2132799,59.3,3.95
MSTU,coin_rsi65_btc2,40,-20,30,2.0,10,2132301,40.0,10.67
MSTU,coin_rsi65_btc2,40,-20,45,2.0,10,2132301,40.0,10.67
MSTU,btc2_qqq_strong,15,-15,20,3.0,15,2132266,46.7,4.74
MSTU,btc2_qqq_strong,20,-15,20,3.0,15,2132266,46.7,4.74
NVDL,soxl_bull_qqq,20,-15,20,3.0,29,2132078,58.6,2.45
PTIR,soxl_ret5_pos,40,-20,45,1.0,15,2131025,60.0,14.22
PTIR,qqq_strong_consec,20,-20,30,1.0,17,2129955,58.8,12.54
NVDL,qqq_strong_macd,40,-20,30,1.0,20,2128029,80.0,10.65
NVDL,vix_spike_recover,80,-25,90,1.0,13,2127420,61.5,16.38
NVDL,qqq_ret10_btc2,20,-15,20,3.0,8,2126895,75.0,8.87
CONL,coin_rsi65_btc2,50,-25,60,1.0,14,2124272,50.0,15.19
AMDL,btc_qqq_coin_all,60,-25,60,3.0,9,2123824,33.3,7.87
PTIR,vix_spike_recover,50,-25,60,1.0,11,2122212,63.6,19.31
PTIR,qqq_ret10_btc2,20,-15,20,3.0,5,2119429,100.0,14.14
CONL,btc2_qqq_strong_vol,80,-25,90,1.0,13,2119292,38.5,16.32
PTIR,triple_regime_all,40,-20,45,1.0,11,2116092,63.6,19.26
NVDL,btc_qqq_coin_all,40,-20,30,1.0,15,2115551,66.7,14.12
AMDL,vix_mid_btc1_rsi,40,-20,45,3.0,12,2110967,50.0,5.87
NVDL,qqq_strong_macd,50,-25,45,1.0,16,2109247,62.5,13.2
CONL,soxl_ret5_pos,25,-20,30,1.0,28,2108113,53.6,7.54
NVDL,qqq_strong_consec,30,-20,30,1.0,18,2101268,72.2,11.69
PTIR,btc2_qqq_strong_vol,15,-15,20,3.0,8,2099847,75.0,8.76
NVDL,vix_low_btc2,25,-20,30,2.0,19,2097597,57.9,5.53
PTIR,qqq_ret10_btc2,40,-20,30,2.0,5,2096191,60.0,20.98
PTIR,btc_qqq_coin_all,15,-15,20,1.0,15,2095475,80.0,13.98
NVDL,vix_low_qqq_surge,40,-20,30,2.0,12,2095457,66.7,8.74
PTIR,soxl_bull_qqq,80,-25,90,2.0,9,2094882,44.4,11.65
PTIR,qqq_strong_consec,25,-15,20,1.0,17,2094327,70.6,12.33
PTIR,btc_qqq_coin_surge,25,-20,30,2.0,5,2093214,80.0,20.95
PTIR,btc_qqq_coin_surge,50,-25,45,2.0,4,2093100,75.0,26.19
AMDL,vix_mid_btc1_rsi,40,-20,30,2.0,12,2092672,50.0,8.73
PTIR,btc1_qqq_bull_rsi,40,-20,30,1.0,15,2092038,60.0,13.96
AMDL,soxl_bull_qqq,40,-20,30,2.0,14,2086028,50.0,7.46
CONL,qqq_strong_consec,25,-15,20,1.0,33,2084731,48.5,6.32
PTIR,btc1_qqq_bull_rsi,30,-20,45,1.0,15,2084013,66.7,13.91
MSTU,triple_surge,60,-25,60,3.0,7,2080984,28.6,9.92
MSTU,triple_surge,50,-25,60,3.0,7,2080984,28.6,9.92
IREN,btc_qqq_coin_all,15,-15,20,1.0,24,2080580,75.0,8.68
CONL,triple_regime_strong,30,-20,45,1.0,26,2079530,50.0,8.01
AMDL,coin_ret5_btc2,80,-25,90,3.0,10,2077690,30.0,6.93
PTIR,soxl_rsi60_qqq,15,-15,20,3.0,23,2077467,65.2,3.01
NVDL,btc2_qqq_strong_vol,25,-15,20,1.0,13,2077192,92.3,15.99
CONL,vix_low_qqq_surge,60,-25,60,2.0,8,2076788,37.5,12.99
PTIR,btc2_qqq_strong,50,-25,45,1.0,10,2075430,70.0,20.78
NVDL,btc2_qqq_bull_bo,40,-20,30,1.0,11,2075265,81.8,18.88
PTIR,btc_qqq_coin_all,25,-15,20,1.0,12,2072817,75.0,17.29
PTIR,btc_qqq_coin_all,20,-15,20,1.0,12,2072817,75.0,17.29
NVDL,coin_bull_btc2,40,-20,45,1.0,14,2072674,64.3,14.82
NVDL,coin_ret5_btc2,80,-25,90,1.0,12,2070292,58.3,17.27
AMDL,btc1_qqq_bull_rsi,30,-20,45,2.0,13,2069913,53.8,7.97
NVDL,btc2_qqq_bull_bo,40,-20,45,1.0,10,2065284,60.0,20.67
NVDL,coin_ret5_btc2,50,-25,60,1.0,16,2060526,62.5,12.89
PTIR,qqq_ret10_btc2,15,-15,20,3.0,5,2059584,100.0,13.74
CONL,btc1_qqq_bull_rsi,40,-20,30,1.0,25,2059192,48.0,8.25
IREN,coin_ret5_btc2,50,-25,60,1.0,17,2058834,47.1,12.12
AMDL,vix_fall_qqq_bull,20,-20,30,3.0,21,2058673,47.6,3.27
NVDL,vix_low_qqq_surge,40,-20,45,2.0,11,2057484,54.5,9.36
NVDL,btc2_qqq_strong_vol,40,-20,30,1.0,12,2055999,75.0,17.15
AMDL,btc2_qqq_strong,80,-25,90,3.0,9,2053288,33.3,7.61
AMDL,qqq_strong_consec,40,-20,30,3.0,15,2053002,33.3,4.57
CONL,vix_fall_qqq_bull,25,-15,20,1.0,47,2052795,46.8,4.37
NVDL,qqq_strong_consec,50,-25,60,1.0,12,2052693,66.7,17.12
NVDL,triple_regime_all,40,-20,30,1.0,18,2050461,61.1,11.4
NVDL,soxl_ret5_pos,30,-20,45,1.0,19,2050138,52.6,10.8
PTIR,vix_falling_btc2,40,-20,30,1.0,14,2049318,57.1,14.65
PTIR,btc2_qqq_strong,25,-20,30,1.0,12,2047575,75.0,17.08
CONL,coin_pct10_qqq,60,-25,60,1.0,14,2047384,50.0,14.64
CONL,soxl_bull_qqq,20,-15,20,1.0,32,2045876,56.2,6.4
PTIR,triple_regime_all,50,-25,45,1.0,10,2044709,70.0,20.47
IREN,vix_low_qqq_surge,50,-25,45,1.0,10,2044142,60.0,20.46
NVDL,triple_regime_strong,25,-20,30,2.0,21,2042889,61.9,4.87
NVDL,vix_low_btc2,25,-15,20,2.0,21,2042441,57.1,4.87
AMDL,btc_qqq_coin_all,25,-20,30,2.0,12,2041778,50.0,8.52
PTIR,soxl_ret5_pos,40,-20,30,1.0,16,2040076,56.2,12.76
IREN,qqq_strong_consec,20,-15,20,1.0,31,2038027,54.8,6.58
CONL,coin_ret5_btc2,40,-20,30,1.0,25,2036561,44.0,8.15
CONL,triple_regime_strong,40,-20,45,1.0,24,2035672,45.8,8.49
PTIR,soxl_rsi60_qqq,20,-20,30,3.0,17,2034923,47.1,3.99
IREN,qqq_ret10_btc2,40,-20,30,2.0,4,2034354,75.0,25.45
PTIR,btc2_qqq_bull_bo,20,-20,30,1.0,10,2034284,80.0,20.36
NVDL,qqq_ret10_btc2,20,-20,30,3.0,8,2033963,75.0,8.48
AMDL,btc2_qqq_strong,25,-20,30,2.0,13,2031119,46.2,7.82
CONL,vix_falling_btc2,20,-15,20,1.0,43,2028040,48.8,4.72
CONL,vix_fall_qqq_bull,15,-15,20,1.0,54,2025667,50.0,3.75
AMDL,btc2_qqq_strong,20,-20,30,2.0,15,2024874,60.0,6.76
NVDL,soxl_bull_qqq,50,-25,45,1.0,16,2023074,56.2,12.66
CONL,btc_qqq_coin_surge,20,-20,30,2.0,11,2021610,63.6,9.2
AMDL,triple_regime_all,40,-20,30,3.0,12,2021531,41.7,5.62
PTIR,btc_qqq_coin_surge,25,-15,20,2.0,5,2019879,80.0,20.22
CONL,btc_qqq_coin_surge,80,-25,90,1.0,9,2017366,44.4,22.44
NVDL,btc2_qqq_bull_bo,50,-25,45,1.0,9,2017136,66.7,22.44
CONL,triple_surge,20,-20,30,1.0,21,2017089,57.1,9.61
PTIR,triple_regime_all,40,-20,30,1.0,11,2015558,63.6,18.34
AMDL,vix_mid_btc1_rsi,60,-25,60,3.0,10,2014262,30.0,6.72
NVDL,qqq_strong_macd,60,-25,60,1.0,14,2011818,57.1,14.38
PTIR,triple_surge,40,-20,30,1.0,8,2011230,75.0,25.17
NVDL,soxl_rsi60_qqq,20,-20,30,2.0,27,2010763,59.3,3.73
AMDL,vix_falling_btc2,30,-20,30,3.0,19,2009309,42.1,3.53
AMDL,qqq_strong_macd,25,-15,20,3.0,20,2008944,40.0,3.35
AMDL,qqq_strong_macd,20,-20,30,2.0,18,2007956,55.6,5.58
AMDL,qqq_strong_macd,40,-20,45,2.0,14,2007513,42.9,7.18
NVDL,btc_qqq_coin_surge,30,-20,45,2.0,9,2005949,66.7,11.16
NVDL,qqq_strong_macd,30,-20,45,1.0,18,2004354,66.7,11.15
PTIR,qqq_strong_macd,15,-15,20,1.0,22,2003008,72.7,9.11
PTIR,coin_pct10_qqq,30,-20,45,3.0,8,2001328,50.0,8.35
NVDL,btc2_qqq_strong,50,-25,45,1.0,14,1999954,57.1,14.3
PTIR,soxl_bull_qqq,20,-15,20,3.0,20,1999518,60.0,3.34
CONL,triple_surge,30,-20,45,1.0,18,1999417,50.0,11.12
NVDL,soxl_rsi60_qqq,60,-25,60,1.0,14,1999080,50.0,14.29
AMDL,coin_bull_btc2,30,-20,45,2.0,13,1998342,53.8,7.69
CONL,btc_qqq_coin_surge,50,-25,60,1.0,10,1998263,60.0,20.0
NVDL,coin_ret5_btc2,30,-20,45,2.0,19,1998092,47.4,5.26
AMDL,vix_low_btc2,20,-20,30,3.0,14,1997936,57.1,4.76
NVDL,coin_ret5_btc2,50,-25,45,1.0,16,1994510,56.2,12.48
NVDL,btc1_qqq_bull_rsi,40,-20,45,1.0,15,1993376,60.0,13.3
MSTU,qqq_ret10_btc2,25,-15,20,3.0,4,1993123,75.0,16.63
PTIR,btc_qqq_coin_all,50,-25,60,1.0,7,1989917,85.7,28.46
IREN,btc_qqq_coin_surge,20,-20,30,2.0,8,1987505,75.0,12.43
IREN,btc_qqq_coin_surge,15,-15,20,2.0,10,1986894,80.0,9.94
AMDL,coin_rsi65_btc2,20,-20,30,2.0,12,1985528,66.7,8.28
PTIR,vix_spike_recover,25,-20,30,1.0,18,1985464,66.7,11.04
NVDL,vix_mid_btc1_rsi,25,-20,30,2.0,24,1984690,58.3,4.14
NVDL,qqq_ret10_btc2,25,-15,20,2.0,8,1982576,75.0,12.4
CONL,triple_regime_all,40,-20,45,1.0,22,1982522,45.5,9.02
CONL,btc_qqq_coin_all,40,-20,45,1.0,22,1982522,45.5,9.02
NVDL,soxl_ret5_pos,20,-20,30,1.0,30,1982381,66.7,6.61
IREN,coin_pct10_qqq,15,-15,20,2.0,28,1980238,57.1,3.54
CONL,triple_surge,25,-15,20,1.0,22,1979380,50.0,9.01
PTIR,triple_surge,30,-20,45,1.0,10,1978780,70.0,19.81
PTIR,triple_regime_strong,20,-20,30,1.0,13,1978730,69.2,15.24
CONL,btc1_qqq_bull_rsi,50,-25,45,1.0,20,1978034,45.0,9.9
PTIR,soxl_rsi60_qqq,40,-20,45,2.0,11,1976381,45.5,8.99
CONL,btc1_qqq_bull_rsi,30,-20,45,1.0,26,1976213,50.0,7.61
CONL,qqq_strong_consec,30,-20,30,1.0,28,1976171,50.0,7.06
CONL,coin_ret5_btc2,25,-20,30,1.0,31,1972050,48.4,6.37
PTIR,btc2_qqq_bull_bo,30,-20,45,1.0,9,1971914,66.7,21.93
CONL,coin_pct10_qqq,25,-20,30,2.0,21,1971447,47.6,4.7
PTIR,qqq_ret10_btc2,50,-25,60,2.0,4,1970784,75.0,24.66
AMDL,coin_rsi65_btc2,60,-25,60,2.0,7,1969527,42.9,14.08
CONL,coin_rsi65_btc2,20,-15,20,1.0,26,1969176,57.7,7.58
PTIR,btc2_qqq_bull_bo,30,-20,30,1.0,9,1960131,77.8,21.8
NVDL,triple_regime_strong,20,-20,30,2.0,23,1960030,65.2,4.27
PTIR,coin_ret5_btc2,25,-15,20,1.0,17,1959927,64.7,11.54
AMDL,vix_spike_recover,40,-20,30,3.0,15,1957856,46.7,4.36
NVDL,vix_fall_qqq_bull,30,-20,30,1.0,24,1957144,66.7,8.16
